Split,M,W,L,Win%,Set W-L,Set%,Game W-L,Game%,TB W-L,TB%,MS,Hld%,Brk%,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,TPW,DR
Hard,143,93,50,65.0%,195-116,62.7%,1561-1214,56.3%,8-15,34.8%,0,,,,,,,,,,,
Clay,123,69,54,56.1%,146-119,55.1%,1235-1097,53.0%,10-15,40.0%,0,,,,,,,,,,,
Carpet,4,2,2,50.0%,5-4,55.6%,44-44,50.0%,1-0,100.0%,0,,,,,,,,,,,
Finals,11,5,6,45.5%,11-14,44.0%,114-125,47.7%,2-2,50.0%,0,,,,,,,,,,,
Semi-finals,21,11,10,52.4%,24-23,51.1%,229-217,51.3%,2-5,28.6%,0,,,,,,,,,,,
Quarter-finals,50,21,29,42.0%,48-63,43.2%,485-531,47.7%,5-8,38.5%,0,,,,,,,,,,,
vs Righties,135,68,67,50.4%,146-148,49.7%,1329-1280,50.9%,9-20,31.0%,0,,,,,,,,,,,
vs Lefties,17,11,6,64.7%,23-16,59.0%,184-164,52.9%,3-2,60.0%,0,,,,,,,,,,,
