Match,Result,RiP%,RiP W%,RetWnr%,FH/BH,RDI,Slice%,1st: RiP%,RiP W%,RetWnr%,RDI,Slice%,2nd: RiP%,RiP W%,RetWnr%,RDI,Slice%
1994 Wimbledon SF,L vs Navratilova,74.2%,51.5%,22.5%,8/12,2.16,33.3%,71.2%,48.9%,19.7%,2.05,26.2%,90.5%,57.9%,33.3%,2.48,53.3%
1991 US Open QF,L vs Seles,63.5%,42.4%,11.5%,3/3,2.37,0.0%,76.3%,34.5%,10.5%,2.19,0.0%,40.0%,100.0%,20.0%,2.57,0.0%
Career (2 matches),,70.2%,48.5%,18.4%,42.3%,2.25,18.6%,73.1%,43.4%,16.3%,2.10,16.7%,74.2%,65.2%,29.0%,2.53,22.2%
