Match,Result,SnV Freq,SnV W%,Net Freq,Net W%,FH: Wnr%,DTL Wnr%,IO Wnr%,BH: Wnr%,DTL Wnr%,Drop: Freq,Wnr%,RallyAgg,ReturnAgg
1994 Wimbledon SF,L vs Navratilova,88.0%,57.5%,50.9%,59.1%,30.0%,50.0%,100.0%,53.8%,42.9%,0.0%,-,88,66
1991 US Open QF,L vs Seles,17.0%,44.4%,35.5%,60.5%,15.1%,15.8%,16.7%,0.0%,0.0%,0.7%,0.0%,47,12
Career (2 matches),,60.3%,56.1%,45.0%,59.5%,17.5%,19.0%,28.6%,17.1%,30.0%,0.4%,0.0%,69,42
