Match,Result,GP Conv,BP Conv,SP Conv,MP Conv,BP Saved,SP Saved,MP Saved,TB SPW,TB RPW
2019 W15 Oldenzaal R32,L vs Leonard,46% (6/13),50% (4/8),0/3,0/0,50% (4/8),2/5,1/2,50% (6/12),33% (4/12)
2019 W15 Knokke QF,L vs Djoubri,32% (7/22),88% (7/8),1/1,0/0,47% (8/17),2/4,2/3,33% (2/6),40% (2/5)
2019 W15 Knokke R16,W vs Orpana,70% (7/10),63% (5/8),2/4,1/2,0% (0/1),0/0,0/0,- (0/0),- (0/0)
2019 W15 Knokke R32,W vs Mareen,64% (7/11),56% (5/9),2/2,1/1,75% (3/4),0/0,0/0,- (0/0),- (0/0)
2019 W25 Den Haag Q2,L vs Laskutova,60% (6/10),67% (4/6),0/0,0/0,0% (0/6),0/2,0/1,25% (1/4),0% (0/4)
2019 W15 Alkmaar R16,L vs Halemai,11% (1/9),75% (3/4),0/0,0/0,36% (4/11),0/2,0/1,- (0/0),- (0/0)
2019 W15 Alkmaar R32,W vs Eto,67% (6/9),86% (6/7),2/3,1/1,100% (2/2),0/0,0/0,- (0/0),- (0/0)
2019 W15 Sharm El Sheikh R16,W vs Rogozinska Dzik,67% (6/9),70% (7/10),2/3,1/2,75% (12/16),0/0,0/0,- (0/0),- (0/0)
2019 W15 Sharm El Sheikh R32,W vs Tolibova,71% (10/14),47% (7/15),2/3,1/2,44% (4/9),1/2,0/0,- (0/0),- (0/0)
2019 W15 Sharm El Sheikh R32,L vs Ainitdinova,58% (7/12),0% (0/4),0/0,0/0,67% (6/9),2/4,2/3,- (0/0),- (0/0)
2019 W15 Amiens R32,L vs Khabibulina,53% (9/17),13% (1/8),0/0,0/0,33% (1/3),0/2,0/1,40% (2/5),33% (2/6)
2019 W15 Palmanova SF,L vs Pigossi,33% (3/9),40% (2/5),0/2,0/0,54% (7/13),7/9,1/2,- (0/0),- (0/0)
2019 W15 Palmanova QF,W vs Pieri,78% (7/9),55% (6/11),2/2,1/1,56% (5/9),0/0,0/0,- (0/0),- (0/0)
2019 W15 Palmanova R32,W vs Hu,45% (10/22),44% (7/16),2/4,1/3,62% (8/13),1/2,0/0,- (0/0),- (0/0)
2019 W15 Manacor R32,L vs Saigo,50% (7/14),75% (3/4),0/3,0/0,56% (5/9),0/2,0/1,25% (1/4),0% (0/4)
2019 W15 Manacor R32,L vs Saigo,60% (6/10),45% (5/11),1/1,0/0,58% (7/12),2/4,0/1,- (0/0),- (0/0)
2017 Stellenbosch $15K QF,L vs Adler,75% (3/4),22% (2/9),0/0,0/0,17% (1/6),0/2,0/1,- (0/0),- (0/0)
2017 Stellenbosch $15K R16,W vs Prati,39% (7/18),63% (5/8),2/6,1/4,70% (7/10),0/0,0/0,- (0/0),- (0/0)
2017 Stellenbosch $15K R16,L vs Ewing,63% (5/8),40% (4/10),1/1,0/0,70% (14/20),3/5,0/1,- (0/0),- (0/0)
2017 Stellenbosch $15K R32,W vs Walters,39% (7/18),56% (5/9),2/5,1/4,50% (3/6),0/0,0/0,- (0/0),- (0/0)
2019 (16 matches),,52.5%,53.7%,51.6%,58.3%,53.5%,44.7%,40.0%,38.7%,25.8%
2017 (29 matches),,51.7%,51.0%,50.0%,41.9%,53.0%,43.1%,33.3%,55.6%,41.2%
2016 (29 matches),,55.8%,46.7%,54.2%,46.2%,53.4%,45.1%,41.4%,56.5%,32.6%
2015 (14 matches),,62.6%,40.0%,64.0%,100.0%,47.2%,48.7%,43.8%,45.5%,50.0%
2014 (1 matches),,66.7%,42.9%,-,-,40.0%,0.0%,0.0%,-,-
Career (94 matches),,54.9%,47.5%,53.9%,50.6%,51.9%,44.7%,38.9%,50.0%,34.0%
