Year,WTA Rank,Points,Elo Rank,Elo,hElo Rank,hElo,cElo Rank,cElo,gElo Rank,gElo,Doubles: WTA Rank,Points,D-Lo Rank,D-Lo
Current (2024-07-01),1310,5,,,,,,,,,1143,20,,
2023,1181,10,,,,,,,,,,,,
2022,921,18,,,,,,,,,,,,
2021,1152,14,,,,,,,,,,,,
2020,982,15,,,,,,,,,1104,17,,
2019,872,19,,,,,,,,,1322,6,,
2018,846,3,,,,,,,,,635,33,,
2017,710,27,,,,,,,,,504,86,,
2016,753,22,,,,,,,,,659,49,,
2015,741,23,,,,,,,,,523,75,,
2014,1070,6,,,,,,,,,923,17,,
