Split,M,W,L,Win%,Set W-L,Set%,Game W-L,Game%,TB W-L,TB%,MS,Hld%,Brk%,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,TPW,DR
Hard,196,125,71,63.8%,275-171,61.7%,2264-1837,55.2%,19-19,50.0%,65,75.0%,37.6%,5.2%,2.4%,62.2%,69.1%,47.7%,61.0%,44.9%,52.8%,1.15
Clay,85,47,38,55.3%,108-90,54.5%,936-865,52.0%,11-5,68.8%,11,67.3%,50.0%,2.8%,3.5%,60.7%,63.0%,49.0%,57.5%,50.2%,53.7%,1.18
Carpet,1,0,1,0.0%,0-1,0.0%,4-6,40.0%,0-0,-,1,60.0%,20.0%,3.0%,3.0%,60.6%,60.0%,46.2%,54.5%,38.2%,46.3%,0.84
Finals,13,5,8,38.5%,13-15,46.4%,124-131,48.6%,0-1,0.0%,5,59.0%,51.3%,4.1%,1.2%,57.6%,65.2%,38.5%,53.9%,49.4%,51.6%,1.07
Semi-finals,29,13,16,44.8%,32-36,47.1%,302-319,48.6%,2-1,66.7%,8,68.8%,42.9%,5.0%,1.5%,62.0%,66.7%,42.2%,57.4%,47.8%,52.7%,1.12
Quarter-finals,47,28,19,59.6%,62-47,56.9%,538-497,52.0%,5-4,55.6%,15,66.0%,32.5%,3.1%,3.5%,61.5%,63.8%,45.9%,56.9%,44.0%,50.1%,1.02
vs Righties,149,84,65,56.4%,190-149,56.0%,1652-1451,53.2%,16-13,55.2%,46,73.1%,38.4%,4.5%,2.5%,61.9%,67.1%,48.2%,59.9%,45.0%,52.4%,1.12
vs Lefties,17,14,3,82.4%,29-11,72.5%,216-167,56.4%,4-0,100.0%,4,63.8%,37.0%,3.3%,2.7%,55.8%,62.5%,49.6%,56.8%,43.5%,50.3%,1.01
