Match,Result,SnV Freq,SnV W%,Net Freq,Net W%,FH: Wnr%,DTL Wnr%,IO Wnr%,BH: Wnr%,DTL Wnr%,Drop: Freq,Wnr%,RallyAgg,ReturnAgg
2026 Auckland QF,L vs Jovic,0.0%,-,7.5%,72.7%,11.9%,16.2%,0.0%,6.0%,25.0%,0.3%,0.0%,-116,-98
Last 52 Weeks (1 matches),,0.0%,-,7.5%,72.7%,11.9%,16.2%,0.0%,6.0%,25.0%,0.3%,0.0%,-116,-98
Career (1 matches),,0.0%,-,7.5%,72.7%,11.9%,16.2%,0.0%,6.0%,25.0%,0.3%,0.0%,-116,-98
