Split,M,W,L,Win%,Set W-L,Set%,Game W-L,Game%,TB W-L,TB%,MS,Hld%,Brk%,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,TPW,DR
Hard,55,37,18,67.3%,81-43,65.3%,651-502,56.5%,5-6,45.5%,54,74.3%,37.7%,5.0%,2.5%,61.6%,69.0%,47.8%,60.8%,44.9%,52.7%,1.15
Clay,11,8,3,72.7%,16-8,66.7%,124-93,57.1%,2-0,100.0%,11,67.3%,50.0%,2.8%,3.5%,60.7%,63.0%,49.0%,57.5%,50.2%,53.7%,1.18
Finals,4,2,2,50.0%,4-3,57.1%,32-32,50.0%,0-0,-,4,55.2%,50.0%,3.5%,0.6%,60.1%,59.6%,39.1%,51.4%,49.0%,50.1%,1.01
Semi-finals,7,4,3,57.1%,9-8,52.9%,79-68,53.7%,0-0,-,7,66.7%,41.3%,4.4%,1.7%,62.3%,66.2%,41.4%,56.9%,47.2%,52.0%,1.10
Quarter-finals,14,7,7,50.0%,16-15,51.6%,153-145,51.3%,2-1,66.7%,13,65.7%,33.8%,3.3%,3.6%,61.6%,64.0%,46.5%,57.3%,44.5%,50.6%,1.04
vs Righties,41,27,14,65.9%,59-35,62.8%,494-385,56.2%,5-4,55.6%,40,72.5%,39.6%,4.2%,2.5%,61.4%,66.6%,49.1%,59.8%,45.6%,52.6%,1.14
vs Lefties,4,3,1,75.0%,6-4,60.0%,48-46,51.1%,1-0,100.0%,4,63.8%,37.0%,3.3%,2.7%,55.8%,62.5%,49.6%,56.8%,43.5%,50.3%,1.01
