Mtgs,Opponent,W,L,Win%,TB,W,L,TB%,First,Last,MS,DR,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,BPSvd%,BPCnv%
4,Hanne Vandewinkel [BEL],1,3,25.0%,0,0,0,-,2021,2026,1,0.92,0.0%,7.9%,49.4%,72.7%,28.9%,50.6%,45.7%,53.8%,31.3%
3,Ye Xin Ma [CHN],3,0,100.0%,0,0,0,-,2022,2026,2,1.23,7.9%,2.1%,65.0%,74.7%,42.9%,63.6%,44.9%,80.0%,53.3%
3,Weronika Falkowska [POL],3,0,100.0%,1,1,0,100.0%,2023,2025,2,1.28,2.1%,1.4%,69.5%,74.5%,51.2%,67.4%,41.7%,60.0%,46.2%
3,Polina Iatcenko [RUS],2,1,66.7%,0,0,0,-,2023,2025,1,0.76,5.3%,10.5%,63.2%,58.3%,0.0%,36.8%,48.1%,40.0%,33.3%
3,Yuriko Miyazaki [GBR],2,1,66.7%,0,0,0,-,2022,2025,2,1.00,8.9%,2.1%,59.6%,75.9%,35.6%,59.6%,40.4%,64.7%,50.0%
3,Ranah Akua Stoiber [GBR],1,2,33.3%,0,0,0,-,2023,2025,1,0.86,1.6%,0.0%,62.9%,69.2%,43.5%,59.7%,34.8%,40.0%,0.0%
3,Rebecca Munk Mortensen [DEN],2,1,66.7%,0,0,0,-,2023,2024,0,,,,,,,,,,
3,Arlinda Rushiti [SUI],3,0,100.0%,0,0,0,-,2021,2023,0,,,,,,,,,,
3,Erika Sema [JPN],2,1,66.7%,1,1,0,100.0%,2021,2022,0,,,,,,,,,,
2,Raluka Serban [CYP],1,1,50.0%,0,0,0,-,2024,2026,1,1.22,2.9%,2.9%,61.4%,58.1%,55.6%,57.1%,52.2%,50.0%,41.7%
2,Kyoka Okamura [JPN],1,1,50.0%,1,0,1,0.0%,2021,2026,1,0.77,8.5%,3.7%,61.0%,70.0%,43.8%,59.8%,31.2%,66.7%,40.0%
2,Tatiana Prozorova [RUS],1,1,50.0%,0,0,0,-,2024,2026,1,0.81,4.4%,1.1%,64.8%,66.1%,40.6%,57.1%,34.9%,60.0%,33.3%
2,Julia Avdeeva [RUS],2,0,100.0%,1,1,0,100.0%,2023,2025,1,1.32,4.5%,0.0%,59.7%,75.0%,55.6%,67.2%,43.5%,100.0%,37.5%
2,Francesca Curmi [MLT],1,1,50.0%,0,0,0,-,2025,2025,2,1.20,5.0%,0.0%,62.6%,72.4%,48.1%,63.3%,43.9%,69.2%,43.8%
2,Linda Klimovicova [CZE],1,1,50.0%,1,1,0,100.0%,2025,2025,1,0.84,1.4%,1.4%,65.3%,48.9%,60.0%,52.8%,39.7%,69.2%,25.0%
