Split,M,W,L,Win%,Set W-L,Set%,Game W-L,Game%,TB W-L,TB%,MS,Hld%,Brk%,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,TPW,DR
Hard,19,8,11,42.1%,22-26,45.8%,214-233,47.9%,0-5,0.0%,19,58.0%,38.6%,1.9%,7.6%,66.1%,58.7%,41.4%,52.8%,44.1%,48.5%,0.93
Clay,6,2,4,33.3%,5-8,38.5%,64-65,49.6%,0-2,0.0%,6,59.4%,41.3%,1.1%,4.9%,70.4%,55.7%,42.9%,51.9%,47.5%,49.6%,0.99
Grand Slams,7,2,5,28.6%,5-11,31.3%,74-83,47.1%,0-3,0.0%,7,57.9%,37.2%,1.4%,7.9%,70.6%,56.1%,42.1%,52.0%,43.8%,48.0%,0.91
Premiers,2,0,2,0.0%,2-4,33.3%,31-35,47.0%,0-2,0.0%,2,62.5%,34.4%,1.3%,7.2%,64.6%,63.2%,39.2%,54.7%,40.2%,47.9%,0.89
Internationals,13,7,6,53.8%,17-14,54.8%,139-140,49.8%,0-1,0.0%,13,57.6%,42.4%,1.6%,6.1%,66.4%,57.6%,41.6%,52.2%,46.5%,49.4%,0.97
Quarter-finals,3,0,3,0.0%,2-6,25.0%,30-45,40.0%,0-0,-,3,40.5%,39.5%,0.8%,6.8%,65.8%,48.1%,40.7%,45.6%,45.3%,45.4%,0.83
vs Righties,21,10,11,47.6%,26-26,50.0%,242-244,49.8%,0-4,0.0%,21,59.6%,40.5%,1.7%,6.6%,67.2%,58.3%,42.6%,53.1%,45.4%,49.4%,0.97
vs Lefties,4,0,4,0.0%,1-8,11.1%,36-54,40.0%,0-3,0.0%,4,51.2%,31.8%,1.4%,9.2%,66.7%,56.1%,36.7%,49.7%,42.6%,45.8%,0.85
vs Top 10,1,0,1,0.0%,0-2,0.0%,5-12,29.4%,0-0,-,1,50.0%,0.0%,4.9%,0.0%,77.0%,57.4%,35.7%,52.5%,23.3%,40.4%,0.49
