Match,Result,SnV Freq,SnV W%,Net Freq,Net W%,FH: Wnr%,DTL Wnr%,IO Wnr%,BH: Wnr%,DTL Wnr%,Drop: Freq,Wnr%,RallyAgg,ReturnAgg
2025 Mallorca R32,W vs Stusek,0.0%,-,7.8%,75.0%,19.8%,14.8%,25.0%,8.6%,16.7%,4.4%,37.5%,105,90
2025 US Open Q3,W vs Akli,0.0%,-,4.0%,85.7%,10.2%,15.6%,18.2%,10.0%,0.0%,0.6%,50.0%,-17,20
2024 Prague QF,L vs Samson,0.0%,-,5.5%,63.6%,14.2%,10.0%,14.3%,12.2%,15.4%,2.9%,36.4%,9,-10
2023 Australian Open R128,L vs Vekic,0.0%,-,4.9%,80.0%,14.0%,9.1%,21.1%,7.1%,12.5%,0.6%,0.0%,-32,-32
2023 Australian Open Q3,W vs Chang,0.0%,-,2.9%,66.7%,20.4%,41.7%,28.6%,13.3%,33.3%,0.0%,-,-29,-30
2022 Roland Garros R128,L vs Juvan,0.0%,-,9.0%,68.8%,12.1%,18.9%,7.7%,11.1%,25.0%,1.0%,0.0%,53,42
2022 Roland Garros Q3,L vs Babel,0.0%,-,10.0%,70.0%,18.4%,36.0%,33.3%,6.9%,7.7%,3.5%,28.6%,56,13
2021 ITF Manacor QF,W vs Eala,0.0%,-,7.8%,77.8%,22.8%,33.3%,0.0%,20.7%,50.0%,0.5%,100.0%,56,43
Last 52 Weeks (2 matches),,0.0%,-,5.4%,80.0%,13.7%,15.3%,20.0%,9.4%,9.1%,2.0%,40.0%,25,45
Career (8 matches),,0.0%,-,6.3%,73.0%,15.5%,19.6%,16.3%,10.3%,15.8%,1.6%,32.4%,18,12
