Match,Result,RiP%,RiP W%,RetWnr%,FH/BH,RDI,Slice%,1st: RiP%,RiP W%,RetWnr%,RDI,Slice%,2nd: RiP%,RiP W%,RetWnr%,RDI,Slice%
2025 Mallorca R32,W vs Stusek,73.1%,63.2%,1.9%,1/0,2.57,8.1%,80.8%,61.9%,3.8%,2.61,11.1%,85.0%,64.7%,0.0%,2.48,0.0%
2025 US Open Q3,W vs Akli,80.9%,45.8%,0.0%,0/0,2.43,31.5%,86.0%,53.1%,0.0%,2.39,44.1%,85.2%,30.4%,0.0%,2.48,10.0%
2024 Prague QF,L vs Samson,82.1%,55.2%,5.1%,4/2,2.59,4.2%,83.8%,50.0%,0.0%,2.70,6.1%,87.2%,64.7%,15.4%,2.36,0.0%
2023 Australian Open R128,L vs Vekic,62.8%,57.6%,7.4%,0/6,2.38,5.8%,60.0%,54.5%,9.1%,2.37,5.9%,81.3%,61.5%,6.3%,2.42,5.6%
2023 Australian Open Q3,W vs Chang,86.0%,65.1%,14.0%,1/6,2.34,2.4%,90.0%,59.3%,13.3%,2.52,4.0%,88.9%,75.0%,16.7%,2.07,0.0%
2022 Roland Garros R128,L vs Juvan,74.4%,57.8%,9.3%,5/3,2.49,2.7%,74.5%,48.6%,10.6%,2.48,0.0%,80.6%,69.0%,8.3%,2.55,13.3%
2022 Roland Garros Q3,L vs Babel,74.5%,62.9%,2.1%,1/0,2.32,0.0%,71.0%,54.5%,0.0%,2.32,0.0%,86.7%,76.9%,6.7%,2.32,0.0%
2021 ITF Manacor QF,W vs Eala,82.7%,62.8%,17.3%,7/2,2.43,2.1%,80.0%,66.7%,13.3%,2.37,3.3%,90.5%,57.9%,23.8%,2.54,0.0%
Last 52 Weeks (2 matches),,78.0%,51.8%,0.7%,100.0%,2.49,22.0%,84.3%,55.7%,1.2%,2.49,29.5%,85.1%,45.0%,0.0%,2.48,6.7%
Career (8 matches),,76.7%,57.3%,6.6%,48.7%,2.45,7.0%,78.0%,54.6%,5.4%,2.47,8.3%,85.1%,61.6%,9.6%,2.40,3.8%
