Match,Result,RallyLen,RLen-Serve,RLen-Return,1-3 W%,4-6 W%,7-9 W%,10+ W%,FH/GS,BH Slice%,FHP,FHP/100,BHP,BHP/100
2021 St Petersburg SF,W vs Zvonareva,5.1,5.1,5.1,59.2%,48.9%,39.1%,46.2%,45.2%,40.8%,14.5,8.7,9.0,7.5
2020 Shenzhen R32,L vs Sabalenka,3.2,3.3,3.1,39.2%,48.0%,18.2%,0.0%,51.1%,32.3%,10.0,14.9,-2.5,-5.8
2019 US Open R128,W vs Hon,3.9,3.7,4.1,48.9%,54.3%,75.0%,40.0%,55.2%,17.5%,8.5,6.8,2.5,3.1
2019 Wimbledon R64,L vs Svitolina,5.8,5.7,5.8,34.9%,54.5%,48.1%,79.3%,47.2%,33.2%,23.0,11.9,17.0,12.1
2019 Birmingham R16,L vs Martic,4.6,4.6,4.5,47.3%,43.3%,44.4%,33.3%,46.6%,36.2%,3.5,3.0,3.0,3.4
2019 Birmingham R32,W vs Svitolina,4.4,4.3,4.5,49.5%,45.2%,38.5%,78.3%,53.3%,36.5%,20.0,12.3,2.0,2.2
2019 Madrid R64,L vs Halep,5.6,6.0,5.1,37.5%,45.8%,40.9%,41.2%,42.9%,11.7%,-7.5,-7.3,-1.5,-1.2
2019 Australian Open R64,L vs Mertens,4.4,4.7,4.0,41.1%,42.9%,46.7%,38.9%,40.9%,17.6%,-2.0,-2.2,-2.5,-2.3
2018 Mumbai SF,L vs Kumkhum,4.0,4.5,3.4,52.7%,29.4%,83.3%,10.0%,51.5%,19.0%,8.5,10.4,-3.0,-4.7
2018 Luxembourg QF,L vs Yastremska,3.6,3.4,3.8,44.1%,16.7%,16.7%,44.4%,57.0%,27.3%,-3.0,-4.2,-4.5,-11.3
2018 Linz QF,L vs Giorgi,5.5,5.4,5.6,46.2%,40.5%,46.4%,48.0%,49.7%,18.9%,-0.5,-0.3,2.5,1.7
2018 Linz R16,W vs Bertens,5.4,5.3,5.6,55.7%,51.4%,45.0%,41.0%,42.0%,20.1%,-5.5,-3.1,0.5,0.2
2018 Tashkent F,W vs Potapova,3.7,3.9,3.5,62.7%,61.9%,50.0%,75.0%,47.6%,26.0%,15.5,22.1,4.0,7.1
2018 Tashkent QF,W vs Stollar,3.7,4.1,3.2,57.4%,37.8%,53.3%,57.1%,49.6%,24.1%,7.0,5.3,8.0,7.5
2016 Fed Cup RR,L vs Sasnovich,3.8,3.9,3.8,46.8%,45.8%,43.5%,40.0%,36.4%,26.0%,0.0,0.0,-6.0,-3.6
2016 Indian Wells R128,W vs Govortsova,3.6,2.8,4.8,69.4%,50.0%,25.0%,100.0%,48.3%,21.8%,8.5,12.0,6.5,11.0
2016 St Petersburg R16,L vs Ivanovic,3.7,3.6,3.7,51.2%,41.7%,29.4%,42.9%,42.3%,21.1%,-0.5,-0.6,-5.5,-6.5
2016 Australian Open R16,L vs Williams,2.8,2.7,2.9,37.9%,50.0%,0.0%,0.0%,50.0%,34.9%,-0.5,-1.2,1.0,3.7
2016 Hobart R16,L vs Larsson,5.8,6.1,5.5,42.3%,60.6%,47.1%,52.6%,56.7%,13.5%,5.0,1.9,5.5,3.1
2016 Hobart R32,W vs Inglis,4.1,3.8,4.3,63.5%,57.1%,38.5%,33.3%,47.1%,23.8%,8.5,9.6,1.5,1.9
Career (24 matches),,4.3,4.3,4.3,49.5%,48.0%,45.5%,49.1%,47.8%,23.9%,5.8,4.9,2.0,2.0
