Date,Tournament,Surface,Rd,Rk,vRk,,Score,DR,A%,DF%,1stIn,1st%,2nd%,BPSvd,Time
02-Dec-2024,Angers 125,Hard,R32,1394,205,Linda Fruhvirtova [CZE] d. Gasparyan,6-1 1-6 6-1,0.76,1.1%,6.8%,64.8%,57.9%,38.7%,11/15,1:52
28-Oct-2024,Hong Kong,Hard,R32,,245,(Q) Han Shi [CHN] d. Gasparyan,6-4 6-2,0.79,0.0%,6.5%,71.0%,61.4%,38.9%,9/13,1:25
21-Oct-2024,Guangzhou,Hard,Q1,,138,(10) Emina Bektas [USA] d. Gasparyan,6-1 7-6(2),0.82,3.3%,5.0%,50.0%,56.7%,43.3%,3/7,1:32
28-Aug-2023,US Open,Hard,R128,,198,(Q) Yuriko Miyazaki [GBR] d. Gasparyan,6-3 6-3,0.74,4.8%,8.1%,59.7%,51.4%,48.0%,5/9,1:20
03-Jul-2023,Wimbledon,Grass,R128,,244,(Q) Kaja Juvan [SLO] d. Gasparyan,6-0 6-3,0.65,1.8%,7.3%,50.9%,53.6%,29.6%,9/15,1:08
31-May-2021,Roland Garros,Clay,R128,100,75,Ann Li [USA] d. Gasparyan,6-0 6-1,0.39,0.0%,14.6%,53.7%,36.4%,26.3%,5/10,0:46
10-May-2021,Rome,Clay,Q1,100,78,(12) Anastasia Potapova [RUS] d. Gasparyan,6-4 7-6(1),0.83,0.0%,7.9%,60.5%,45.7%,40.0%,3/9,1:40
03-May-2021,Saint-Malo,Clay,R32,98,85,(6) Arantxa Rus [NED] d. Gasparyan,6-7(4) 6-1 6-4,0.90,0.0%,6.8%,66.7%,48.7%,46.2%,6/16,2:39
29-Apr-2021,Madrid,Clay,Q1,98,77,(16) Marta Kostyuk [UKR] d. Gasparyan,6-4 6-1,0.75,1.6%,7.8%,65.6%,59.5%,27.3%,5/9,1:15
19-Apr-2021,Stuttgart,Clay,Q1,89,788,(WC) Noma Noha Akugue [GER] d. (1) Gasparyan,6-3 6-4,0.74,0.0%,9.2%,66.2%,69.8%,18.2%,4/8,1:27
