Year,M,W,L,Win%,Set W-L,Set%,Game W-L,Game%,TB W-L,TB%,MS,Hld%,Brk%,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,TPW,DR,Best
2024,1,0,1,0.0%,1-2,33.3%,8-13,38.1%,0-0,-,1,60.0%,18.2%,1.1%,6.8%,64.8%,57.9%,38.7%,51.1%,37.3%,45.2%,0.76,R32 (Angers 125)
2021,1,0,1,0.0%,1-2,33.3%,12-18,40.0%,1-0,100.0%,1,33.3%,42.9%,0.0%,6.8%,66.7%,48.7%,46.2%,47.9%,46.9%,47.4%,0.90,R32 (Saint-Malo)
2020,2,1,1,50.0%,2-0,100.0%,12-6,66.7%,0-0,-,0,,,,,,,,,,,,R16 (W60 Andrezieux-Boutheon)
2019,1,0,1,0.0%,0-0,-,0-0,-,0-0,-,1,33.3%,33.3%,0.0%,9.1%,63.6%,50.0%,12.5%,36.4%,37.5%,36.8%,0.59,R32 (New Haven)
2018,20,14,6,70.0%,29-10,74.4%,218-147,59.7%,3-2,60.0%,8,71.6%,46.1%,4.2%,3.1%,64.2%,65.4%,47.7%,59.0%,47.8%,53.2%,1.17,F (Les Franqueses del Valles $25K)
2015,31,26,5,83.9%,52-11,82.5%,378-235,61.7%,5-4,55.6%,0,,,,,,,,,,,,W (3x)
2014,37,24,13,64.9%,50-27,64.9%,413-309,57.2%,2-3,40.0%,0,,,,,,,,,,,,W (Sharm El Sheikh 25K)
2013,34,19,15,55.9%,45-34,57.0%,384-341,53.0%,5-6,45.5%,0,,,,,,,,,,,,W (Minsk 25K)
2012,35,28,7,80.0%,54-18,75.0%,397-267,59.8%,5-2,71.4%,0,,,,,,,,,,,,W (4x)
2011,12,6,6,50.0%,15-15,50.0%,131-136,49.1%,0-1,0.0%,0,,,,,,,,,,,,QF (StPetersburg 10K)
2010,3,2,1,66.7%,5-3,62.5%,43-26,62.3%,0-0,-,0,,,,,,,,,,,,QF (Minsk 10K)
Career,177,120,57,67.8%,254-122,67.6%,1996-1498,57.1%,21-18,53.8%,11,63.7%,42.3%,3.0%,4.4%,64.7%,61.1%,45.2%,55.5%,46.4%,51.0%,1.04,
