Match,Result,Avg Speed,1st Avg,1st StDev,1st T Avg,1st Wide Avg,Max 1st,Min 1st,2nd Avg,2nd StDev,2nd T Avg,2nd Wide Avg,Max 2nd,Min 2nd
2023 US Open R128,L vs Miyazaki,95.6,100.6,4.4,103.3,96.7,109,90,86.3,3.9,94.0,80.5,94,80
2019 US Open R64,L vs Konta,89.7,95.2,6.3,99.4,92.0,104,77,79.6,2.6,,,85,75
2019 Wimbledon R64,L vs Svitolina,91.9,99.1,5.1,103.7,96.2,110,88,79.3,4.3,80.5,81.0,86,68
2018 US Open R128,L vs Kerber,91.1,98.8,5.5,99.3,97.5,108,81,76.3,4.2,73.5,82.0,83,68
2016 Roland Garros R128,L vs Stephens,91.4,97.0,4.4,,,105,87,75.6,5.0,,,84,69
2016 Australian Open R16,L vs Williams,97.6,102.6,5.8,,,111,90,84.9,6.0,,,96,74
2016 Australian Open R32,W vs Putintseva,92.3,100.2,5.3,,,107,82,74.3,5.6,,,86,64
2016 Australian Open R128,W vs Errani,90.5,99.9,7.6,,,111,78,74.5,4.8,,,80,64
2015 Wimbledon R128,L vs Williams,93.5,98.3,5.6,,,107,87,85.5,3.3,,,94,79
Career (9 matches),,92.5,99.3,5.7,101.5,96.4,111,77,79.3,4.4,80.4,81.0,96,64
