Match,Result,GP Conv,BP Conv,SP Conv,MP Conv,BP Saved,SP Saved,MP Saved,TB SPW,TB RPW
2025 Montreal R64,L vs Swiatek,25% (2/8),67% (2/3),0/0,0/0,25% (2/8),1/3,0/1,- (0/0),- (0/0)
2019 W25 Shenzhen R32,L vs Namigata,33% (2/6),- (0/0),0/0,0/0,38% (3/8),1/3,1/2,- (0/0),- (0/0)
2019 W25 Luzhou R32,W vs Hondo,58% (7/12),63% (5/8),2/2,1/1,- (0/0),0/0,0/0,- (0/0),- (0/0)
2019 W60 Luan R32,L vs Xun,43% (3/7),0% (0/1),0/0,0/0,17% (1/6),1/3,1/2,- (0/0),- (0/0)
2019 W15 Nanchang R32,L vs Garland,89% (8/9),80% (4/5),1/1,0/0,44% (4/9),1/3,1/2,- (0/0),- (0/0)
2019 W15 Nanchang F,L vs Lu,44% (4/9),63% (5/8),0/1,0/0,57% (8/14),0/2,0/1,60% (3/5),17% (1/6)
2019 W15 Nanchang SF,W vs Liu,67% (4/6),40% (8/20),2/5,1/3,56% (10/18),3/3,0/0,46% (6/13),69% (9/13)
2019 W15 Nanchang QF,W vs Kawamura,80% (8/10),50% (4/8),2/2,1/1,90% (9/10),0/0,0/0,- (0/0),- (0/0)
2019 W15 Nanchang R16,W vs Yang,88% (7/8),56% (5/9),2/3,1/2,67% (4/6),0/0,0/0,- (0/0),- (0/0)
2019 W15 Nanchang R32,W vs Zhang,50% (8/16),29% (4/14),2/7,1/2,60% (3/5),0/0,0/0,- (0/0),- (0/0)
2018 Guangzhou R32,L vs Zheng,25% (3/12),33% (3/9),0/0,0/0,45% (5/11),0/2,0/1,- (0/0),- (0/0)
2018 Anning R32,L vs You,0% (0/1),25% (1/4),0/0,0/0,30% (3/10),2/4,1/2,- (0/0),- (0/0)
2017 Shenzhen $100K R32,L vs Dunne,43% (3/7),33% (2/6),0/0,0/0,50% (6/12),1/3,1/2,- (0/0),- (0/0)
2017 Suzhou $60K F,L vs Errani,0% (0/2),100% (1/1),0/0,0/0,0% (0/7),0/2,0/1,- (0/0),- (0/0)
2017 Suzhou $60K SF,W vs Stojanovic,50% (9/18),27% (3/11),2/4,1/3,75% (3/4),0/0,0/0,- (0/0),- (0/0)
2017 Suzhou $60K QF,W vs Hibino,50% (7/14),58% (7/12),2/3,1/2,42% (5/12),2/3,0/0,- (0/0),- (0/0)
2017 Tianjin R32,L vs Peng,58% (7/12),100% (1/1),0/0,0/0,57% (4/7),3/5,2/3,33% (2/6),50% (3/6)
2017 Guiyang $25K R16,L vs Marozava,56% (5/9),33% (2/6),0/0,0/0,29% (2/7),3/5,1/2,- (0/0),- (0/0)
2017 Guiyang $25K R32,W vs Minokoshi,70% (7/10),38% (6/16),2/2,1/1,65% (11/17),2/3,0/0,- (0/0),- (0/0)
2017 Tianjin $25K R16,L vs Han,100% (4/4),40% (2/5),0/0,0/0,38% (3/8),3/5,3/4,- (0/0),- (0/0)
2025 (1 matches),,25.0%,66.7%,-,-,25.0%,33.3%,0.0%,-,-
2019 (9 matches),,61.4%,47.9%,52.4%,55.6%,55.3%,42.9%,42.9%,50.0%,52.6%
2018 (2 matches),,23.1%,30.8%,-,-,38.1%,33.3%,33.3%,-,-
2017 (29 matches),,53.9%,44.2%,52.3%,61.5%,53.3%,48.4%,53.6%,48.0%,57.7%
2016 (18 matches),,59.3%,51.7%,62.2%,62.5%,54.3%,48.6%,33.3%,51.6%,43.3%
Career (63 matches),,55.1%,47.0%,54.5%,57.9%,53.0%,45.3%,43.4%,47.6%,51.8%
