Mtgs,Opponent,W,L,Win%,TB,W,L,TB%,First,Last,MS,DR,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,BPSvd%,BPCnv%
8,Fang Ying Xun [CHN],7,1,87.5%,3,3,0,100.0%,2017,2024,0,,,,,,,,,,
7,Xiaodi You [CHN],2,5,28.6%,0,0,0,-,2017,2025,3,0.91,0.5%,6.3%,65.4%,56.0%,33.8%,48.3%,46.8%,35.7%,50.0%
6,Wushuang Zheng [CHN],3,3,50.0%,1,1,0,100.0%,2015,2024,0,,,,,,,,,,
5,Ankita Raina [IND],1,4,20.0%,1,0,1,0.0%,2017,2023,0,,,,,,,,,,
4,Han Shi [CHN],3,1,75.0%,2,0,2,0.0%,2023,2025,1,1.36,0.0%,6.0%,58.0%,58.6%,52.4%,56.0%,60.0%,0.0%,70.0%
4,Meiling Wang [CHN],2,2,50.0%,1,0,1,0.0%,2016,2025,1,1.94,11.1%,0.0%,60.0%,92.6%,44.4%,73.3%,51.9%,0,44.4%
4,Ying Zhang [CHN],3,1,75.0%,0,0,0,-,2016,2024,0,,,,,,,,,,
4,Fangzhou Liu [CHN],2,2,50.0%,0,0,0,-,2016,2024,0,,,,,,,,,,
4,Yue Yuan [CHN],4,0,100.0%,0,0,0,-,2017,2019,1,1.29,0.0%,5.1%,61.0%,75.0%,43.5%,62.7%,48.2%,60.0%,62.5%
4,Aleksandrina Naydenova [BUL],2,2,50.0%,0,0,0,-,2016,2019,0,,,,,,,,,,
4,Jia Qi Kang [CHN],0,4,0.0%,2,1,1,50.0%,2016,2018,1,1.00,3.1%,4.2%,56.3%,70.4%,59.5%,65.6%,34.3%,71.4%,25.0%
3,Hong Yi Cody Wong [HKG],2,1,66.7%,0,0,0,-,2023,2025,1,1.14,1.4%,4.1%,56.8%,50.0%,50.0%,50.0%,56.9%,54.5%,46.7%
3,Yufei Ren [CHN],1,2,33.3%,1,1,0,100.0%,2023,2025,1,0.72,0.0%,5.9%,68.6%,34.3%,31.3%,33.3%,47.8%,11.1%,44.4%
3,Yidi Yang [CHN],3,0,100.0%,0,0,0,-,2017,2024,0,,,,,,,,,,
3,Ye Xin Ma [CHN],1,2,33.3%,0,0,0,-,2016,2023,0,,,,,,,,,,
