Match,Result,BP Games,BP Conv/BPG,BreakBack%,BPF Games,Hold/BPFG,Consol%,SvForSet,SvStaySet,SvForMatch,SvStayMatch
2019 W25 El Espinar Segovia R16,L vs Kostova,47% (8/17),63% (5/8),3/5,55% (11/20),27% (3/11),2/4,0/0,0/3,0/0,0/1
2019 W25 Vitoria Gasteiz SF,L vs Bucsa,22% (4/18),75% (3/4),0/3,22% (4/18),0% (0/4),1/2,0/0,1/1,0/0,1/1
2019 W25 Vitoria Gasteiz R16,W vs Bonic,33% (3/9),100% (3/3),1/1,30% (3/10),67% (2/3),3/3,2/2,0/0,1/1,0/0
2019 W80 Biarritz R32,L vs Tomova,22% (2/9),100% (2/2),1/4,67% (6/9),0% (0/6),1/2,0/0,1/2,0/0,1/1
2019 W15 Madrid F,L vs Cavalle Reimers,32% (6/19),67% (4/6),1/2,21% (4/19),50% (2/4),3/3,2/4,1/1,0/0,0/0
2019 W25 Madrid R32,L vs Zheng,43% (6/14),83% (5/6),1/4,58% (7/12),43% (3/7),1/1,0/0,1/1,0/0,0/0
2019 W25 Caserta R16,L vs Kan,13% (1/8),0% (0/1),0/4,75% (6/8),33% (2/6),0/0,0/0,1/1,0/0,0/0
2019 W25 Monzon R32,W vs Gamiz,69% (9/13),67% (6/9),1/5,58% (7/12),29% (2/7),1/4,0/1,0/0,0/0,0/0
2019 W60 Les Franqueses del Valles R16,L vs Stojanovic,22% (2/9),50% (1/2),0/4,56% (5/9),20% (1/5),0/1,0/0,1/1,0/0,1/1
2019 W60 Les Franqueses del Valles R32,W vs Custic,57% (8/14),63% (5/8),2/3,29% (4/14),0% (0/4),3/4,1/2,1/1,0/1,0/0
2019 W25 Chiasso R32,L vs Lemoine,13% (1/8),100% (1/1),1/4,75% (6/8),17% (1/6),1/1,0/0,1/2,0/0,0/1
2019 W25 Obidos R32,L vs Topalova,38% (5/13),60% (3/5),1/6,57% (8/14),0% (0/8),2/3,0/0,3/5,0/0,3/4
2019 W25 Santa Margherita Di Pula QF,L vs Teichmann,64% (7/11),71% (5/7),2/6,58% (7/12),0% (0/7),2/5,1/1,0/1,0/0,0/1
2019 W25 Santa Margherita Di Pula R16,W vs Marchetti,62% (8/13),75% (6/8),2/6,46% (6/13),0% (0/6),5/6,2/2,0/0,1/1,0/0
2019 W25 Santa Margherita Di Pula R32,W vs Brescia,89% (8/9),100% (8/8),4/5,56% (5/9),0% (0/5),3/8,2/2,0/0,1/1,0/0
2019 W25 Kazan R16,L vs Lansere,47% (7/15),86% (6/7),5/7,57% (8/14),13% (1/8),3/5,0/0,1/1,0/0,1/1
2019 W25 Kazan R32,W vs Koklina,71% (5/7),100% (5/5),0/0,29% (2/7),100% (2/2),4/4,1/1,0/0,1/1,0/0
2019 W15 Manacor F,L vs Bassols Ribera,50% (5/10),100% (5/5),4/7,78% (7/9),0% (0/7),1/5,0/0,2/2,0/0,1/1
2019 W15 Manacor SF,W vs Hoste Ferrer,75% (9/12),100% (9/9),3/5,55% (6/11),17% (1/6),3/7,0/1,0/0,0/0,0/0
2019 W15 Manacor QF,W vs Schaefer,89% (8/9),63% (5/8),2/2,22% (2/9),0% (0/2),3/4,1/2,0/0,1/1,0/0
2019 (24 matches),,50.9%,79.4%,43.0%,44.9%,19.2%,65.9%,75.0%,63.6%,88.9%,66.7%
2017 (3 matches),,48.6%,70.6%,66.7%,52.9%,27.8%,54.5%,100.0%,20.0%,-,33.3%
2016 (28 matches),,47.6%,84.0%,38.5%,48.0%,22.9%,64.3%,66.7%,50.0%,75.0%,50.0%
2015 (9 matches),,42.3%,80.9%,40.5%,49.5%,23.6%,63.6%,57.1%,54.5%,100.0%,60.0%
2014 (12 matches),,59.3%,71.4%,45.9%,49.2%,27.6%,73.2%,77.8%,54.5%,75.0%,50.0%
Career (84 matches),,49.9%,79.1%,41.3%,48.4%,23.1%,65.1%,71.1%,51.2%,81.8%,54.1%
