Match,Result,BLR,DR+,EI,CBF,Deuce A%,Deuce SPW%,Ad A%,Ad SPW%,Deuce RPW%,Ad RPW%
2019 W25 El Espinar Segovia R16,L vs Kostova,1.08,0.92,78.8,2.6,-,39.3%,-,51.9%,46.2%,47.1%
2019 W25 Vitoria Gasteiz SF,L vs Bucsa,0.87,0.88,74.1,1000.0,-,70.9%,-,56.0%,35.0%,38.9%
2019 W25 Vitoria Gasteiz R16,W vs Bonic,1.22,1.49,50.0,2.3,-,69.7%,-,69.0%,34.6%,40.9%
2019 W80 Biarritz R32,L vs Tomova,0.94,0.43,29.2,2.0,-,41.4%,-,41.7%,27.3%,26.3%
2019 W15 Madrid F,L vs Cavalle Reimers,1.07,1.07,51.6,4.5,-,62.3%,-,74.5%,29.7%,34.4%
2019 W25 Madrid R32,L vs Zheng,1.08,0.92,63.6,4.0,-,47.7%,-,56.1%,34.1%,48.7%
2019 W25 Caserta R16,L vs Kan,0.94,0.57,43.0,2.2,-,55.9%,-,45.2%,34.6%,25.0%
2019 W25 Monzon R32,W vs Gamiz,1.17,1.15,71.1,4.4,0.0%,43.9%,0.0%,61.5%,46.2%,46.9%
2019 W60 Les Franqueses del Valles R16,L vs Stojanovic,0.84,0.67,49.9,2.4,0.0%,50.0%,0.0%,58.6%,34.6%,38.5%
2019 W60 Les Franqueses del Valles R32,W vs Custic,1.18,1.26,53.8,5.9,-,60.0%,-,60.0%,40.9%,45.0%
2019 W25 Chiasso R32,L vs Lemoine,0.84,0.44,32.5,2.1,-,51.9%,-,33.3%,38.1%,21.1%
2019 W25 Obidos R32,L vs Topalova,1.02,0.83,57.2,2.4,0.0%,55.8%,0.0%,40.8%,40.4%,43.2%
2019 W25 Santa Margherita Di Pula QF,L vs Teichmann,0.85,0.79,52.3,2.3,0.0%,56.8%,0.0%,38.5%,55.3%,40.0%
2019 W25 Santa Margherita Di Pula R16,W vs Marchetti,1.10,1.22,64.3,27.7,2.6%,53.8%,0.0%,59.0%,48.9%,47.6%
2019 W25 Santa Margherita Di Pula R32,W vs Brescia,1.06,1.26,52.0,2.1,0.0%,44.8%,0.0%,46.2%,65.6%,64.3%
2019 W25 Kazan R16,L vs Lansere,0.92,0.88,70.2,2.1,0.0%,57.4%,0.0%,40.0%,38.9%,59.2%
2019 W25 Kazan R32,W vs Koklina,0.99,1.80,38.5,2.1,0.0%,66.7%,4.0%,68.0%,69.2%,47.8%
2019 W15 Manacor F,L vs Bassols Ribera,0.86,0.71,49.1,2.7,6.1%,36.4%,3.6%,42.9%,52.9%,46.7%
2019 W15 Manacor SF,W vs Hoste Ferrer,1.00,1.23,53.3,4.7,5.4%,51.4%,0.0%,55.9%,45.5%,69.0%
2019 W15 Manacor QF,W vs Schaefer,1.04,1.57,47.8,2.2,0.0%,69.2%,4.3%,60.9%,54.1%,50.0%
2019 (24 matches),,1.01,1.04,55.3,2.7,1.4%,56.1%,0.8%,54.7%,45.4%,46.2%
2017 (3 matches),,1.00,0.98,58.5,3.1,0.0%,52.0%,0.9%,59.5%,46.2%,40.7%
2016 (28 matches),,1.04,1.07,63.0,3.0,2.0%,56.7%,0.9%,55.0%,46.3%,44.6%
2015 (9 matches),,1.02,0.98,68.9,3.0,1.4%,55.3%,1.6%,53.5%,43.6%,44.5%
2014 (12 matches),,1.03,1.06,51.0,2.6,0.5%,55.6%,0.5%,53.8%,49.9%,43.3%
Career (84 matches),,1.02,1.04,59.0,2.8,1.4%,56.0%,1.0%,54.4%,46.2%,44.8%
