Year,M,W,L,Win%,Set W-L,Set%,Game W-L,Game%,TB W-L,TB%,MS,Hld%,Brk%,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,TPW,DR,Best
2022,3,2,1,66.7%,5-2,71.4%,36-27,57.1%,0-0,-,0,,,,,,,,,,,,QF (W15 Brasov)
2021,17,12,5,70.6%,24-11,68.6%,181-122,59.7%,2-2,50.0%,0,,,,,,,,,,,,W (W15 Heraklion)
2020,10,1,9,10.0%,6-18,25.0%,73-131,35.8%,0-1,0.0%,0,,,,,,,,,,,,R16 (W15 Heraklion)
2019,53,25,28,47.2%,58-58,50.0%,513-495,50.9%,3-5,37.5%,0,,,,,,,,,,,,SF (3x)
2018,49,31,18,63.3%,62-46,57.4%,514-449,53.4%,3-4,42.9%,0,,,,,,,,,,,,W (2x)
2017,38,18,20,47.4%,39-43,47.6%,368-393,48.4%,5-4,55.6%,0,,,,,,,,,,,,SF (2x)
2010,3,2,1,66.7%,4-2,66.7%,28-24,53.8%,0-0,-,0,,,,,,,,,,,,QF (Bucharest 10K)
2009,10,6,4,60.0%,14-11,56.0%,123-111,52.6%,2-1,66.7%,0,,,,,,,,,,,,SF (Bucharest 10K)
2008,6,3,3,50.0%,6-7,46.2%,50-50,50.0%,0-0,-,0,,,,,,,,,,,,QF (Bucharest 10K)
2007,17,11,6,64.7%,24-15,61.5%,184-164,52.9%,0-2,0.0%,0,,,,,,,,,,,,F (Bucharest 10K)
2006,4,2,2,50.0%,5-4,55.6%,38-40,48.7%,0-0,-,0,,,,,,,,,,,,QF (Timisoara 10K)
2005,3,0,3,0.0%,1-6,14.3%,17-39,30.4%,0-0,-,0,,,,,,,,,,,,R32 (3x)
2004,11,6,5,54.5%,13-6,68.4%,103-74,58.2%,3-1,75.0%,0,,,,,,,,,,,,QF (2x)
2003,1,0,1,0.0%,1-2,33.3%,12-14,46.2%,0-0,-,0,,,,,,,,,,,,R32 (Bucharest 10K)
2002,9,3,6,33.3%,6-14,30.0%,72-102,41.4%,0-0,-,0,,,,,,,,,,,,QF (Zadar 10K)
2001,27,11,16,40.7%,29-34,46.0%,291-290,50.1%,4-5,44.4%,0,,,,,,,,,,,,SF (Hechingen 25K)
2000,33,25,8,75.8%,26-14,65.0%,195-160,54.9%,1-0,100.0%,0,,,,,,,,,,,,W (3x)
1999,15,10,5,66.7%,20-13,60.6%,159-136,53.9%,2-1,66.7%,0,,,,,,,,,,,,W (Bucharest 10K)
1997,1,0,1,0.0%,0-2,0.0%,2-12,14.3%,0-0,-,0,,,,,,,,,,,,R32 (Cluj 10K)
Career,310,168,142,54.2%,343-308,52.7%,2959-2833,51.1%,25-26,49.0%,0,,,,,,,,,,,,
