Split,M,W,L,Win%,Set W-L,Set%,Game W-L,Game%,TB W-L,TB%,MS,Hld%,Brk%,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,TPW,DR
Hard,61,38,23,62.3%,71-56,55.9%,582-543,51.7%,5-4,55.6%,0,,,,,,,,,,,
Clay,241,127,114,52.7%,266-242,52.4%,2316-2212,51.1%,20-22,47.6%,0,,,,,,,,,,,
Carpet,8,3,5,37.5%,6-10,37.5%,61-78,43.9%,0-0,-,0,,,,,,,,,,,
Finals,9,7,2,77.8%,11-4,73.3%,75-50,60.0%,0-0,-,0,,,,,,,,,,,
Semi-finals,21,9,12,42.9%,14-27,34.1%,156-197,44.2%,0-3,0.0%,0,,,,,,,,,,,
Quarter-finals,48,21,27,43.8%,46-59,43.8%,450-519,46.4%,5-5,50.0%,0,,,,,,,,,,,
vs Righties,169,75,94,44.4%,157-191,45.1%,1488-1619,47.9%,11-12,47.8%,0,,,,,,,,,,,
vs Lefties,17,9,8,52.9%,19-17,52.8%,178-161,52.5%,3-3,50.0%,0,,,,,,,,,,,
