Year,M,W,L,Win%,Set W-L,Set%,Game W-L,Game%,TB W-L,TB%,MS,Hld%,Brk%,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,TPW,DR,Best
2026,3,1,2,33.3%,2-5,28.6%,35-43,44.9%,2-1,66.7%,3,83.8%,5.3%,11.8%,5.7%,64.6%,79.7%,48.1%,68.6%,31.5%,48.9%,1.00,R16 (Phoenix)
2025,4,1,3,25.0%,3-6,33.3%,43-46,48.3%,0-2,0.0%,4,86.4%,11.6%,10.2%,4.1%,63.1%,78.5%,41.3%,64.7%,31.4%,49.1%,0.89,R16 (2x)
2024,31,18,13,58.1%,42-32,56.8%,387-348,52.7%,9-6,60.0%,31,83.7%,20.7%,14.0%,5.0%,56.7%,78.5%,54.2%,68.0%,36.8%,51.9%,1.15,F (2x)
2023,14,9,5,64.3%,20-13,60.6%,174-155,52.9%,4-1,80.0%,14,81.5%,24.4%,12.0%,6.8%,55.2%,80.4%,48.3%,66.0%,38.5%,52.1%,1.13,W (Blois)
2022,53,43,10,81.1%,90-39,69.8%,749-621,54.7%,29-15,65.9%,53,88.3%,20.2%,16.4%,4.2%,62.6%,79.1%,54.0%,69.7%,37.1%,52.8%,1.23,W (3x)
2021,44,26,18,59.1%,59-41,59.0%,533-473,53.0%,11-14,44.0%,44,84.0%,22.0%,13.2%,5.7%,60.4%,77.4%,47.7%,65.6%,37.2%,51.3%,1.08,F (2x)
2020,26,11,15,42.3%,26-35,42.6%,290-329,46.8%,8-8,50.0%,25,79.5%,14.0%,12.6%,9.7%,59.7%,78.3%,40.9%,63.2%,33.2%,48.5%,0.90,SF (Parma)
2019,38,18,20,47.4%,45-46,49.5%,462-446,50.9%,6-12,33.3%,38,78.3%,23.5%,13.0%,7.5%,59.1%,76.7%,44.3%,63.4%,38.4%,50.9%,1.05,F (Aix En Provence)
2018,54,31,23,57.4%,71-56,55.9%,655-619,51.4%,20-11,64.5%,54,81.0%,21.0%,12.7%,8.7%,58.4%,76.9%,46.3%,64.2%,37.3%,50.8%,1.04,W (2x)
2017,53,34,19,64.2%,76-49,60.8%,675-582,53.7%,20-9,69.0%,53,82.0%,24.0%,12.8%,7.4%,58.8%,78.3%,47.4%,65.6%,38.4%,51.8%,1.11,F (2x)
2016,44,24,20,54.5%,56-50,52.8%,533-506,51.3%,7-9,43.8%,43,79.4%,22.4%,10.4%,7.3%,56.2%,74.6%,48.2%,63.0%,37.2%,50.3%,1.01,W (Tallahassee)
2015,18,7,11,38.9%,18-23,43.9%,188-196,49.0%,3-2,60.0%,18,70.5%,27.0%,7.0%,11.3%,54.5%,72.2%,43.2%,59.0%,39.6%,49.3%,0.97,SF (Tiburon)
2014,2,0,2,0.0%,0-4,0.0%,14-26,35.0%,0-2,0.0%,2,72.2%,5.0%,10.4%,5.9%,52.6%,70.4%,42.2%,57.0%,31.0%,43.6%,0.72,R32 (2x)
Career,384,223,161,58.1%,508-399,56.0%,4738-4390,51.9%,119-92,56.4%,382,81.8%,21.4%,12.9%,7.0%,58.8%,77.4%,47.8%,65.2%,37.2%,51.1%,1.07,
