Event,Yrs,Surface,M,W,L,Win%,TB,W,L,TB%,First,Last,Best,MS,DR,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,BPSvd%,BPCnv%
Australian Open,11,Hard,22,11,11,50.0%,18,10,8,55.6%,2016,2026,R64,22,0.97,14.4%,6.6%,61.6%,77.9%,44.2%,65.0%,33.8%,65.4%,40.4%
Roland Garros,13,Clay,21,8,13,38.1%,19,7,12,36.8%,2013,2025,R32,20,0.98,9.6%,5.8%,57.6%,73.6%,49.9%,63.6%,35.9%,63.9%,40.8%
Wimbledon,9,Grass,21,12,9,57.1%,11,4,7,36.4%,2016,2025,R32,15,1.16,18.0%,4.5%,61.7%,82.2%,55.8%,72.1%,32.3%,71.4%,41.8%
US Open,9,Hard,16,7,9,43.8%,11,7,4,63.6%,2016,2025,R128,13,0.97,13.3%,7.8%,58.2%,75.5%,42.4%,61.6%,37.1%,62.9%,34.3%
Davis Cup,1,,1,1,0,100.0%,1,1,0,100.0%,2024,2024,,1,1.53,24.2%,0.0%,72.6%,77.8%,70.6%,75.8%,36.9%,0.0%,40.0%
Miami Masters,5,Hard,12,7,5,58.3%,12,6,6,50.0%,2017,2026,R16,12,1.10,15.7%,4.1%,59.5%,77.1%,53.4%,67.5%,35.6%,74.2%,41.9%
Indian Wells Masters,4,Hard,5,1,4,20.0%,0,0,0,-,2023,2026,R64,5,0.97,11.9%,5.2%,57.7%,78.8%,41.3%,62.9%,35.9%,44.8%,29.6%
Dubai,4,Hard,15,10,5,66.7%,11,7,4,63.6%,2018,2026,SF,15,1.06,15.7%,4.6%,59.8%,78.3%,53.0%,68.1%,33.8%,73.0%,31.0%
Doha,3,Hard,8,4,4,50.0%,6,1,5,16.7%,2023,2026,R16,8,1.02,13.2%,2.6%,58.9%,76.8%,53.9%,67.4%,33.3%,75.0%,38.1%
Rotterdam,2,Hard,5,2,3,40.0%,5,1,4,20.0%,2023,2026,R16,5,1.04,16.0%,3.9%,60.8%,78.5%,42.9%,64.5%,36.8%,77.3%,46.9%
Adelaide,2,Hard,5,3,2,60.0%,1,1,0,100.0%,2025,2026,R16,5,1.27,14.7%,3.6%,65.1%,76.8%,54.5%,69.0%,39.2%,57.1%,37.5%
