Match,Result,BP Games,BP Conv/BPG,BreakBack%,BPF Games,Hold/BPFG,Consol%,SvForSet,SvStaySet,SvForMatch,SvStayMatch
2026 Brisbane R16,L vs Nakashima,22% (2/9),0% (0/2),0/3,44% (4/9),25% (1/4),0/0,0/0,1/1,0/0,1/1
2025 Halle R16,L vs Medvedev,0% (0/10),- (0/0),0/3,30% (3/10),0% (0/3),0/0,0/0,0/0,0/0,0/0
2025 Stuttgart R16,L vs Fritz,9% (1/11),0% (0/1),0/1,10% (1/10),0% (0/1),0/0,0/0,1/1,0/0,0/0
2025 Indian Wells R64,L vs Alcaraz,11% (1/9),0% (0/1),0/3,44% (4/9),25% (1/4),0/0,0/0,2/2,0/0,1/1
2024 US Open R128,L vs Virtanen,11% (2/19),0% (0/2),0/4,47% (9/19),44% (4/9),0/0,0/0,3/4,0/0,2/2
2024 Gstaad F,L vs Berrettini,13% (1/8),0% (0/1),0/3,50% (4/8),0% (0/4),0/0,0/0,1/2,0/0,1/1
2024 Gstaad SF,W vs Struff,30% (3/10),33% (1/3),0/0,9% (1/11),100% (1/1),1/1,1/1,2/2,0/0,0/0
2024 Wimbledon R32,L vs Rune,17% (4/24),50% (2/4),0/3,21% (5/24),40% (2/5),2/2,1/1,3/3,0/0,0/0
2024 Wimbledon R128,W vs Eubanks,36% (5/14),80% (4/5),0/0,0% (0/14),- (0/0),4/4,3/3,0/0,1/1,0/0
2023 Shanghai R64,L vs Rublev,0% (0/11),- (0/0),0/2,27% (3/11),33% (1/3),0/0,0/0,1/1,0/0,0/0
2023 US Open R128,L vs Bonzi,14% (3/21),33% (1/3),0/3,29% (6/21),50% (3/6),0/0,0/0,3/3,0/0,1/1
2023 Wimbledon R32,L vs Sinner,17% (3/18),67% (2/3),0/4,44% (8/18),38% (3/8),1/2,1/1,1/2,0/0,0/0
2023 Wimbledon R64,W vs Vukic,46% (6/13),83% (5/6),0/0,0% (0/13),- (0/0),4/4,2/2,0/0,1/1,0/0
2023 Wimbledon R128,W vs Evans,32% (6/19),67% (4/6),0/0,10% (2/20),100% (2/2),2/2,1/1,2/2,0/0,0/0
2023 Estoril SF,L vs Ruud,13% (2/15),50% (1/2),0/1,13% (2/16),50% (1/2),1/1,1/1,3/3,0/0,2/2
2023 Miami R16,L vs Medvedev,0% (0/9),- (0/0),0/3,33% (3/9),0% (0/3),0/0,0/0,2/2,0/0,1/1
2023 Miami R64,W vs De Minaur,28% (5/18),60% (3/5),1/3,33% (6/18),50% (3/6),2/3,0/0,3/3,0/0,3/3
2023 Australian Open R128,L vs Tsitsipas,25% (4/16),50% (2/4),0/4,40% (6/15),33% (2/6),1/2,0/0,2/2,0/0,0/0
2023 Adelaide 1 R16,L vs Djokovic,8% (1/12),100% (1/1),0/1,25% (3/12),67% (2/3),1/1,0/1,2/2,0/0,2/2
2022 Stockholm R32,L vs Ymer,27% (4/15),75% (3/4),1/4,50% (8/16),38% (3/8),1/2,0/0,0/1,0/0,0/1
2026 (1 matches),,22.2%,0.0%,0.0%,44.4%,25.0%,-,-,100.0%,-,100.0%
2025 (3 matches),,6.7%,0.0%,0.0%,27.6%,12.5%,-,-,100.0%,-,100.0%
2024 (5 matches),,20.0%,46.7%,0.0%,25.0%,36.8%,100.0%,100.0%,81.8%,100.0%,100.0%
2023 (10 matches),,19.7%,63.3%,4.8%,25.5%,43.6%,80.0%,83.3%,95.0%,100.0%,100.0%
2022 (5 matches),,21.7%,83.3%,30.0%,23.5%,40.0%,92.3%,100.0%,80.0%,100.0%,75.0%
Career (145 matches),,29.1%,62.5%,18.3%,32.6%,35.7%,76.9%,80.2%,79.6%,81.8%,80.7%
