Match,Result,Winners,UFEs,Ratio,Wnr/Pt,UFE/Pt,RallyWinners,RallyUFEs,RallyRatio,Rally Wnr/Pt,Rally UFE/Pt,FH Wnr/Pt,BH Wnr/Pt,vs Ratio,vs Wnr/Pt,vs UFE/Pt
2026 Brisbane R16,L vs Nakashima,36,23,1.6,31.0%,19.8%,30,19,1.6,31.9%,20.2%,13.8%,2.1%,6.2,31.9%,5.2%
2025 Halle R16,L vs Medvedev,37,22,1.7,33.9%,20.2%,32,21,1.5,34.4%,22.6%,15.1%,3.2%,12.3,33.9%,2.8%
2025 Stuttgart R16,L vs Fritz,44,22,2.0,33.1%,16.5%,32,18,1.8,31.4%,17.6%,10.8%,7.8%,3.5,33.8%,9.8%
2025 Indian Wells Masters R64,L vs Alcaraz,17,11,1.5,17.5%,11.3%,15,11,1.4,17.9%,13.1%,1.2%,4.8%,2.4,39.2%,16.5%
2024 US Open R128,L vs Virtanen,43,41,1.0,17.5%,16.7%,25,29,0.9,12.4%,14.4%,5.9%,2.5%,4.4,23.2%,5.3%
2024 Gstaad F,L vs Berrettini,20,21,1.0,25.0%,26.3%,17,20,0.9,23.0%,27.0%,8.1%,0.0%,6.0,37.5%,6.3%
2024 Gstaad SF,W vs Struff,52,10,5.2,38.5%,7.4%,37,6,6.2,34.3%,5.6%,13.9%,6.5%,2.5,33.3%,13.3%
2024 Wimbledon R32,L vs Rune,62,42,1.5,21.0%,14.2%,33,38,0.9,13.7%,15.8%,8.7%,2.5%,2.3,17.6%,7.8%
2024 Wimbledon R64,W vs Khachanov,70,24,2.9,26.2%,9.0%,46,19,2.4,20.5%,8.5%,10.3%,9.4%,2.1,18.0%,8.6%
2024 Wimbledon R128,W vs Eubanks,42,15,2.8,29.2%,10.4%,25,12,2.1,22.5%,10.8%,16.2%,5.4%,0.9,12.5%,13.2%
2023 Shanghai Masters R64,L vs Rublev,40,23,1.7,33.3%,19.2%,23,18,1.3,28.0%,22.0%,15.9%,1.2%,5.4,31.7%,5.8%
2023 US Open R128,L vs Bonzi,45,32,1.4,17.1%,12.2%,22,23,1.0,10.3%,10.8%,6.6%,3.3%,1.7,14.4%,8.7%
2023 Wimbledon R32,L vs Sinner,35,31,1.1,16.4%,14.6%,21,22,1.0,12.1%,12.7%,6.9%,2.3%,1.3,16.0%,12.2%
2023 Wimbledon R64,W vs Vukic,36,14,2.6,24.3%,9.5%,22,12,1.8,17.9%,9.8%,11.4%,5.7%,1.2,14.2%,11.5%
2023 Wimbledon R128,W vs Evans,59,34,1.7,24.2%,13.9%,36,29,1.2,18.1%,14.6%,11.1%,5.0%,1.5,14.8%,9.8%
2023 Estoril SF,L vs Ruud,48,28,1.7,27.1%,15.8%,32,23,1.4,21.2%,15.2%,16.6%,4.0%,2.4,14.7%,6.2%
2023 Miami Masters R16,L vs Medvedev,20,19,1.1,17.5%,16.7%,15,18,0.8,15.3%,18.4%,11.2%,3.1%,4.7,24.6%,5.3%
2023 Miami Masters R64,W vs De Minaur,61,58,1.1,23.5%,22.3%,40,48,0.8,17.8%,21.3%,11.1%,4.9%,1.4,14.6%,10.8%
2023 Australian Open R128,L vs Tsitsipas,37,32,1.2,20.0%,17.3%,28,26,1.1,19.0%,17.7%,12.2%,2.7%,2.9,24.9%,8.6%
2023 Adelaide 1 R16,L vs Djokovic,38,29,1.3,24.1%,18.4%,27,27,1.0,20.6%,20.6%,13.7%,5.3%,3.0,26.6%,8.9%
Career (40 matches),,1741,1399,1.2,20.7%,16.6%,1246,1209,1.0,17.6%,17.1%,8.5%,3.4%,1.8,18.6%,10.6%
