Mtgs,Opponent,W,L,Win%,TB,W,L,TB%,First,Last,MS,DR,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,BPSvd%,BPCnv%
10,Gregoire Barrere [FRA],5,5,50.0%,6,2,4,33.3%,2013,2024,9,1.13,16.0%,4.3%,60.6%,77.5%,49.5%,66.4%,38.1%,72.7%,32.9%
7,Benjamin Bonzi [FRA],5,2,71.4%,1,0,1,0.0%,2014,2026,6,1.26,20.1%,6.3%,62.1%,79.8%,49.7%,68.3%,40.0%,69.2%,30.2%
7,Alexei Popyrin [AUS],5,2,71.4%,5,2,3,40.0%,2018,2026,7,1.21,14.5%,3.8%,63.3%,81.6%,55.4%,72.0%,33.8%,87.5%,31.6%
6,Corentin Moutet [FRA],3,3,50.0%,3,3,0,100.0%,2015,2026,5,0.90,7.6%,9.1%,58.4%,69.9%,42.9%,58.6%,37.4%,48.6%,36.7%
6,Mathias Bourgue [FRA],4,2,66.7%,1,0,1,0.0%,2018,2024,6,1.08,10.5%,7.0%,58.8%,74.6%,44.7%,62.3%,40.8%,60.0%,45.7%
6,Jordan Thompson [AUS],5,1,83.3%,0,0,0,-,2016,2023,6,1.36,15.7%,6.2%,60.0%,80.9%,50.0%,68.5%,42.7%,66.7%,45.7%
6,Ricardas Berankis [LTU],4,2,66.7%,3,2,1,66.7%,2018,2022,6,1.09,15.0%,6.0%,57.2%,76.5%,52.4%,66.2%,37.0%,64.3%,26.7%
6,Daniel Masur [GER],5,1,83.3%,2,0,2,0.0%,2017,2022,6,1.19,15.4%,5.7%,55.8%,76.8%,51.7%,65.7%,40.9%,76.3%,51.2%
5,Arthur Fils [FRA],1,4,20.0%,6,1,5,16.7%,2022,2026,5,0.88,13.9%,5.5%,58.7%,76.0%,50.5%,65.5%,30.4%,65.6%,26.9%
5,Nikoloz Basilashvili [GEO],1,4,20.0%,4,0,4,0.0%,2022,2025,5,1.01,21.2%,3.1%,68.5%,80.4%,47.5%,70.0%,30.3%,66.7%,20.7%
5,Tristan Lamasine [FRA],5,0,100.0%,1,1,0,100.0%,2014,2024,4,1.34,12.6%,7.5%,53.8%,80.9%,49.6%,66.4%,44.9%,63.6%,60.9%
5,Brydan Klein [AUS],3,2,60.0%,3,3,0,100.0%,2015,2017,5,1.14,9.3%,9.3%,56.1%,72.6%,51.2%,63.2%,41.9%,51.7%,36.2%
4,Alexander Shevchenko [KAZ],3,1,75.0%,5,3,2,60.0%,2021,2026,4,0.98,12.9%,4.8%,62.7%,75.6%,45.5%,64.4%,34.9%,75.0%,50.0%
4,Daniil Medvedev [RUS],1,3,25.0%,2,2,0,100.0%,2015,2026,3,0.69,6.4%,3.4%,64.8%,70.6%,38.6%,59.3%,27.9%,36.8%,16.7%
4,Damir Dzumhur [BIH],0,4,0.0%,0,0,0,-,2017,2025,4,0.71,9.7%,7.4%,53.2%,70.4%,42.6%,57.4%,30.4%,43.5%,30.0%
