Match,Result,Avg Speed,1st Avg,1st StDev,1st T Avg,1st Wide Avg,Max 1st,Min 1st,2nd Avg,2nd StDev,2nd T Avg,2nd Wide Avg,Max 2nd,Min 2nd
2022 US Open QF,L vs Khachanov,115.7,120.6,7.5,124.4,111.3,132,100,101.7,9.7,111.0,95.4,120,88
2022 US Open R16,W vs Medvedev,117.2,122.1,9.2,126.1,115.0,135,84,102.4,13.5,115.1,96.4,129,62
2022 US Open R32,W vs Wolf,116.8,121.7,8.2,124.7,116.9,134,105,102.3,9.7,113.5,95.6,117,88
2022 US Open R64,W vs Bonzi,116.1,121.7,8.3,126.1,116.0,134,91,104.7,11.3,116.3,94.6,122,70
2022 US Open R128,W vs Kokkinakis,118.3,122.1,8.3,125.1,115.9,136,103,106.7,9.7,111.0,101.0,118,86
2022 Wimbledon F,L vs Djokovic,120.6,123.6,7.1,127.2,118.9,136,107,110.6,10.0,117.1,100.3,125,94
2022 Wimbledon QF,W vs Garin,118.9,123.4,7.2,127.2,118.9,134,108,107.6,10.2,118.1,101.2,124,91
2022 Wimbledon R16,W vs Nakashima,115.9,119.1,10.0,124.2,115.1,137,74,106.3,9.4,114.0,97.0,120,90
2022 Wimbledon R32,W vs Tsitsipas,117.3,122.3,6.8,126.6,117.1,136,107,104.9,9.3,109.9,96.6,127,90
2022 Wimbledon R64,W vs Krajinovic,118.1,121.3,7.3,,,135,108,111.0,8.0,,,120,93
2022 Wimbledon R128,W vs Jubb,118.8,122.2,7.2,126.8,117.5,136,108,110.5,8.7,116.1,103.8,124,92
2021 US Open R128,L vs Bautista Agut,114.1,123.9,8.5,128.5,115.4,135,101,102.4,11.3,114.6,97.7,131,86
2021 Wimbledon R32,L vs Auger Aliassime,107.2,109.9,16.1,120.8,107.3,130,64,100.5,6.5,105.3,98.5,112,86
2021 Wimbledon R64,W vs Mager,115.9,121.3,8.7,125.1,115.4,134,106,105.5,11.1,114.6,97.5,135,91
2021 Wimbledon R128,W vs Humbert,116.5,121.4,9.6,125.1,114.6,134,101,103.8,9.1,108.5,101.3,131,89
2019 US Open R32,L vs Rublev,117.9,125.6,8.6,130.7,117.7,139,105,102.2,6.4,106.2,103.2,114,91
2019 US Open R64,W vs Hoang,118.0,122.9,8.8,126.8,111.7,136,103,102.1,9.7,117.0,104.5,125,89
2019 US Open R128,W vs Johnson,119.8,128.6,9.2,132.6,121.8,141,107,103.2,11.6,112.4,97.8,128,85
2019 Wimbledon R64,L vs Nadal,120.1,127.2,8.6,131.6,119.1,139,109,101.3,12.6,112.5,98.1,143,87
2019 Wimbledon R128,W vs Thompson,116.8,122.3,10.9,127.3,116.9,136,65,104.5,13.2,115.4,100.0,135,70
Career (68 matches),,115.1,121.2,8.3,126.5,116.5,142,62,101.7,10.3,112.8,98.5,143,61
