Date,Tournament,Surface,Rd,Rk,vRk,,Score,DR,A%,DF%,1stIn,1st%,2nd%,BPSvd,Time
01-Aug-2022,Washington,Hard,F,63,96,Kyrgios d. Yoshihito Nishioka [JPN],6-4 6-3,1.69,24.0%,8.0%,50.0%,88.0%,64.0%,1/1,1:21
27-Jun-2022,Wimbledon,Grass,F,40,3,(1) Novak Djokovic [SRB] d. Kyrgios,4-6 6-3 6-4 7-6(3),0.73,24.0%,5.6%,72.8%,70.3%,52.9%,2/4,3:01
29-Jul-2019,Washington,Hard,F,52,10,Kyrgios d. (3) Daniil Medvedev [RUS],7-6(6) 7-6(4),0.94,24.3%,0.0%,68.9%,84.3%,65.2%,0/0,1:34
25-Feb-2019,Acapulco,Hard,F,72,3,Kyrgios d. (2) Alexander Zverev [GER],6-3 6-4,0.97,18.3%,7.0%,62.0%,77.3%,37.0%,7/8,1:30
01-Jan-2018,Brisbane,Hard,F,21,47,(3) Kyrgios d. Ryan Harrison [USA],6-4 6-2,1.66,30.4%,1.8%,71.4%,82.5%,56.3%,5/5,1:13
02-Oct-2017,Beijing,Hard,F,19,1,(1) Rafael Nadal [ESP] d. (8) Kyrgios,6-2 6-1,0.66,12.5%,7.8%,48.4%,67.7%,30.3%,8/12,1:32
14-Aug-2017,Cincinnati Masters,Hard,F,23,11,(7) Grigor Dimitrov [BUL] d. Kyrgios,6-3 7-5,0.63,25.0%,6.7%,70.0%,73.8%,44.4%,2/4,1:25
03-Oct-2016,Tokyo,Hard,F,15,14,(6) Kyrgios d. (5) David Goffin [BEL],4-6 6-3 7-5,1.23,25.3%,9.1%,67.7%,79.1%,50.0%,11/12,2:00
01-Aug-2016,Atlanta,Hard,F,18,17,(2) Kyrgios d. (1) John Isner [USA],7-6(3) 7-6(4),1.32,22.8%,6.3%,62.0%,81.6%,66.7%,4/4,1:46
15-Feb-2016,Marseille,Hard,F,41,12,Kyrgios d. (4) Marin Cilic [CRO],6-2 7-6(3),2.25,29.8%,1.8%,64.9%,94.6%,60.0%,1/1,1:25
