Date,Tournament,Surface,Rd,Rk,vRk,,Score,DR,A%,DF%,1stIn,1st%,2nd%,BPSvd,Time
04-Jan-2026,Brisbane,Hard,R32,670,58,Aleksandar Kovacevic [USA] d. (WC) Kyrgios,6-3 6-4,0.53,10.9%,0.0%,63.0%,79.3%,58.8%,0/2,1:06
19-Mar-2025,Miami Masters,Hard,R64,892,23,(22) Karen Khachanov [RUS] d. (PR) Kyrgios,7-6(3) 6-0,0.46,12.5%,3.1%,62.5%,62.5%,41.7%,3/6,1:16
19-Mar-2025,Miami Masters,Hard,R128,892,101,(PR) Kyrgios d. (Q) Mackenzie Mcdonald [USA],3-6 6-3 6-4,1.24,17.3%,4.0%,77.3%,77.6%,41.2%,1/3,1:43
05-Mar-2025,Indian Wells Masters,Hard,R128,1099,85,(LL) Botic Van De Zandschulp [NED] d. (PR) Kyrgios,7-6(7) 3-0 RET,0.78,10.2%,3.4%,57.6%,67.6%,36.0%,1/4,1:23
13-Jan-2025,Australian Open,Hard,R128,,92,Jacob Fearnley [GBR] d. Kyrgios,7-6(3) 6-3 7-6(2),0.67,10.9%,6.7%,73.1%,69.0%,43.8%,9/11,2:19
30-Dec-2024,Brisbane,Hard,R32,,31,Giovanni Mpetshi Perricard [FRA] d. (PR) Kyrgios,7-6(2) 6-7(4) 7-6(3),0.96,14.0%,0.0%,75.7%,82.7%,69.2%,2/2,2:27
12-Jun-2023,Stuttgart,Grass,R32,25,64,Yibing Wu [CHN] d. (8) Kyrgios,7-5 6-3,0.77,25.9%,8.6%,69.0%,75.0%,38.9%,1/3,1:08
03-Oct-2022,Tokyo,Hard,QF,20,11,(3) Taylor Fritz [USA] d. (5) Kyrgios,W/O,,,,,,,,
03-Oct-2022,Tokyo,Hard,R16,20,121,(5) Kyrgios d. Kamil Majchrzak [POL],3-6 6-2 6-2,1.78,36.1%,0.0%,70.5%,83.7%,61.1%,2/3,1:21
03-Oct-2022,Tokyo,Hard,R32,20,87,(5) Kyrgios d. Chun Hsin Tseng [TPE],6-3 6-1,2.91,22.5%,2.5%,72.5%,86.2%,72.7%,1/1,1:06
29-Aug-2022,US Open,Hard,QF,25,31,(27) Karen Khachanov [RUS] d. (23) Kyrgios,7-5 4-6 7-5 6-7(3) 6-4,0.94,19.4%,3.1%,71.9%,79.1%,46.7%,4/8,3:39
29-Aug-2022,US Open,Hard,R16,25,1,(23) Kyrgios d. (1) Daniil Medvedev [RUS],7-6(11) 3-6 6-3 6-2,1.13,17.5%,5.8%,70.8%,75.3%,45.7%,5/8,2:53
29-Aug-2022,US Open,Hard,R32,25,87,(23) Kyrgios d. J J Wolf [USA],6-4 6-2 6-3,1.29,24.4%,5.8%,70.9%,77.0%,56.0%,7/7,1:54
29-Aug-2022,US Open,Hard,R64,25,50,(23) Kyrgios d. Benjamin Bonzi [FRA],7-6(3) 6-4 4-6 6-4,1.17,22.4%,4.5%,64.2%,73.3%,56.3%,9/12,2:56
29-Aug-2022,US Open,Hard,R128,25,70,(23) Kyrgios d. Thanasi Kokkinakis [AUS],6-3 6-4 7-6(4),2.10,15.7%,3.6%,71.1%,86.4%,79.2%,0/0,2:01
15-Aug-2022,Cincinnati Masters,Hard,R32,28,13,(11) Taylor Fritz [USA] d. Kyrgios,6-3 6-2,0.53,14.6%,12.5%,54.2%,61.5%,54.5%,4/7,0:50
15-Aug-2022,Cincinnati Masters,Hard,R64,28,37,Kyrgios d. Alejandro Davidovich Fokina [ESP],7-5 6-4,1.32,13.7%,4.1%,69.9%,72.5%,54.5%,4/5,1:30
08-Aug-2022,Canada Masters,Hard,QF,37,10,(8) Hubert Hurkacz [POL] d. Kyrgios,7-6(4) 6-7(5) 6-1,0.74,18.1%,7.6%,68.6%,77.8%,48.5%,4/6,1:46
08-Aug-2022,Canada Masters,Hard,R16,37,21,Kyrgios d. Alex De Minaur [AUS],6-2 6-3,1.70,19.0%,2.4%,54.8%,78.3%,52.6%,0/2,1:02
08-Aug-2022,Canada Masters,Hard,R32,37,1,Kyrgios d. (1) Daniil Medvedev [RUS],6-7(2) 6-4 6-2,1.25,13.3%,4.4%,68.9%,82.3%,57.1%,2/2,1:59
08-Aug-2022,Canada Masters,Hard,R64,37,32,Kyrgios d. Sebastian Baez [ARG],6-4 6-4,1.21,9.0%,3.0%,68.7%,71.7%,47.6%,2/3,1:25
