Match,Result,BP Games,BP Conv/BPG,BreakBack%,BPF Games,Hold/BPFG,Consol%,SvForSet,SvStaySet,SvForMatch,SvStayMatch
2025 Brisbane R32,L vs Mpetshi Perricard,6% (1/18),0% (0/1),0/0,11% (2/18),100% (2/2),0/0,0/0,4/4,0/0,2/2
2023 Stuttgart R32,L vs Wu,18% (2/11),0% (0/2),0/1,20% (2/10),0% (0/2),0/0,0/0,1/2,0/0,0/0
2022 US Open QF,L vs Khachanov,25% (7/28),29% (2/7),0/2,21% (6/28),33% (2/6),1/2,1/1,5/7,0/0,3/3
2022 US Open R16,W vs Medvedev,32% (6/19),83% (5/6),1/3,21% (4/19),25% (1/4),4/5,2/2,1/1,1/1,0/0
2022 US Open R32,W vs Wolf,43% (6/14),83% (5/6),0/0,23% (3/13),100% (3/3),4/4,2/2,0/0,0/0,0/0
2022 US Open R64,W vs Bonzi,29% (6/21),67% (4/6),1/3,33% (7/21),57% (4/7),2/2,0/0,2/2,0/0,0/0
2022 US Open R128,W vs Kokkinakis,20% (3/15),67% (2/3),0/0,0% (0/16),- (0/0),2/2,2/2,2/2,0/0,0/0
2022 Cincinnati R64,W vs Davidovich Fokina,36% (4/11),75% (3/4),1/1,27% (3/11),67% (2/3),3/3,2/2,1/1,1/1,0/0
2022 Canada QF,L vs Hurkacz,19% (3/16),0% (0/3),0/2,33% (5/15),60% (3/5),0/0,0/0,2/2,0/0,0/0
2022 Canada R16,W vs De Minaur,67% (6/9),100% (6/6),2/2,25% (2/8),0% (0/2),3/5,1/2,0/0,0/1,0/0
2022 Canada R32,W vs Medvedev,27% (4/15),75% (3/4),0/0,7% (1/15),100% (1/1),3/3,2/2,0/0,1/1,0/0
2022 Canada R64,W vs Baez,40% (4/10),75% (3/4),0/1,30% (3/10),67% (2/3),3/3,2/3,0/0,1/1,0/0
2022 Washington F,W vs Nishioka,30% (3/10),100% (3/3),0/0,11% (1/9),100% (1/1),2/2,1/1,0/0,0/0,0/0
2022 Washington SF,W vs Ymer,10% (1/10),100% (1/1),0/0,0% (0/11),- (0/0),1/1,1/1,2/2,1/1,0/0
2022 Washington R16,W vs Opelka,20% (2/10),100% (2/2),0/0,10% (1/10),100% (1/1),1/1,0/0,2/2,0/0,0/0
2022 Washington R32,W vs Paul,30% (3/10),100% (3/3),0/0,22% (2/9),100% (2/2),1/1,0/0,0/0,0/0,0/0
2022 Washington R64,W vs Giron,50% (4/8),75% (3/4),0/0,11% (1/9),100% (1/1),3/3,2/2,0/0,1/1,0/0
2022 Wimbledon F,L vs Djokovic,10% (2/21),50% (1/2),0/2,15% (3/20),33% (1/3),1/1,1/1,1/1,0/0,0/0
2022 Wimbledon QF,W vs Garin,27% (4/15),75% (3/4),0/1,31% (5/16),80% (4/5),2/2,1/1,2/2,0/0,0/0
2022 Wimbledon R16,W vs Nakashima,13% (3/24),100% (3/3),0/1,16% (4/25),25% (1/4),3/3,2/2,2/4,1/1,0/0
2025 (1 matches),,5.6%,0.0%,-,11.1%,100.0%,-,-,100.0%,-,100.0%
2023 (1 matches),,18.2%,0.0%,0.0%,20.0%,0.0%,-,-,50.0%,-,-
2022 (38 matches),,28.1%,72.2%,24.1%,17.7%,61.5%,95.4%,92.0%,88.0%,89.5%,83.3%
2021 (7 matches),,24.6%,52.9%,13.3%,18.5%,32.0%,94.4%,100.0%,86.7%,100.0%,100.0%
2020 (5 matches),,16.5%,70.6%,0.0%,11.7%,58.3%,100.0%,100.0%,93.8%,100.0%,100.0%
Career (304 matches),,25.8%,65.9%,15.8%,20.8%,44.3%,89.6%,92.4%,84.1%,93.7%,80.2%
