Year,M,W,L,Win%,Set W-L,Set%,Game W-L,Game%,TB W-L,TB%,MS,Hld%,Brk%,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,TPW,DR,Best
2024,7,4,3,57.1%,8-5,61.5%,68-59,53.5%,1-0,100.0%,0,,,,,,,,,,,,QF (W15 Sharm ElSheikh)
2018,12,8,4,66.7%,18-10,64.3%,152-116,56.7%,2-2,50.0%,0,,,,,,,,,,,,W (Solarino $15K)
2017,1,0,1,0.0%,0-2,0.0%,3-12,20.0%,0-0,-,0,,,,,,,,,,,,R32 (Dubai 100K)
2016,23,15,8,65.2%,34-20,63.0%,283-214,56.9%,4-4,50.0%,0,,,,,,,,,,,,W (Lexington KY $50K)
2015,22,18,4,81.8%,37-12,75.5%,286-196,59.3%,6-5,54.5%,0,,,,,,,,,,,,W (2x)
2014,14,11,3,78.6%,23-11,67.6%,171-147,53.8%,5-0,100.0%,0,,,,,,,,,,,,W (2x)
2013,19,14,5,73.7%,28-14,66.7%,215-168,56.1%,2-1,66.7%,0,,,,,,,,,,,,W (Heraklion 10K)
2011,20,12,8,60.0%,23-16,59.0%,202-169,54.4%,3-4,42.9%,0,,,,,,,,,,,,SF (2x)
2010,14,10,4,71.4%,22-8,73.3%,168-112,60.0%,1-3,25.0%,0,,,,,,,,,,,,W (Charlottesville VA 50K)
2009,26,17,9,65.4%,39-25,60.9%,331-305,52.0%,9-4,69.2%,0,,,,,,,,,,,,W (Boston MA 50K)
2008,9,5,4,55.6%,11-9,55.0%,95-91,51.1%,2-1,66.7%,0,,,,,,,,,,,,F (Bratislava 100K)
2005,8,7,1,87.5%,14-5,73.7%,106-71,59.9%,1-1,50.0%,0,,,,,,,,,,,,W (Ortisei 75K)
2004,25,23,2,92.0%,46-6,88.5%,302-163,64.9%,5-1,83.3%,0,,,,,,,,,,,,W (4x)
2003,1,0,1,0.0%,0-1,0.0%,6-7,46.2%,0-1,0.0%,0,,,,,,,,,,,,R32 (Modena 50K)
Career,201,144,57,71.6%,303-144,67.8%,2388-1830,56.6%,41-27,60.3%,0,,,,,,,,,,,,
