Mtgs,Opponent,W,L,Win%,TB,W,L,TB%,First,Last,MS,DR,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,BPSvd%,BPCnv%
5,Kristina Barrois [GER],3,2,60.0%,3,3,0,100.0%,2008,2014,3,0.95,2.7%,4.9%,58.3%,72.3%,57.0%,65.9%,32.4%,64.7%,45.5%
5,Yvonne Meusburger [AUT],4,1,80.0%,1,1,0,100.0%,2007,2012,4,1.21,5.9%,5.2%,56.0%,71.5%,44.4%,59.6%,48.7%,46.2%,61.8%
5,Lucie Safarova [CZE],2,3,40.0%,3,2,1,66.7%,2005,2011,3,0.95,8.0%,5.9%,60.8%,73.6%,53.6%,65.7%,32.7%,77.8%,23.1%
5,Dinara Safina [RUS],1,4,20.0%,1,0,1,0.0%,2006,2007,1,0.87,9.6%,6.7%,58.7%,77.0%,46.5%,64.4%,30.9%,77.8%,14.3%
4,Barbora Strycova [CZE],2,2,50.0%,1,0,1,0.0%,2005,2014,3,1.05,4.7%,6.2%,51.8%,68.0%,47.3%,58.0%,44.2%,28.6%,48.0%
4,Alexandra Cadantu Ignatik [ROU],1,3,25.0%,0,0,0,-,2011,2013,2,0.95,3.9%,7.8%,53.9%,67.0%,38.6%,53.9%,43.9%,56.5%,27.6%
4,Akgul Amanmuradova [UZB],2,2,50.0%,1,0,1,0.0%,2005,2012,2,0.91,4.9%,9.2%,55.2%,66.7%,52.1%,60.1%,36.4%,66.7%,33.3%
4,Tatjana Maria [GER],4,0,100.0%,1,1,0,100.0%,2004,2011,0,,,,,,,,,,
4,Rebecca Marino [CAN],3,1,75.0%,2,1,1,50.0%,2009,2011,2,1.52,10.2%,5.1%,54.1%,81.1%,57.8%,70.4%,45.1%,66.7%,72.7%
4,Anne Kremer [LUX],2,2,50.0%,1,0,1,0.0%,2006,2011,3,0.98,3.5%,5.6%,57.1%,61.9%,42.4%,53.5%,45.5%,45.5%,55.0%
4,Sofia Arvidsson [SWE],1,3,25.0%,1,0,1,0.0%,2007,2010,2,0.76,11.1%,6.8%,70.1%,61.0%,31.4%,52.1%,36.5%,46.2%,57.1%
4,Marion Bartoli [FRA],0,4,0.0%,0,0,0,-,2005,2009,3,0.74,8.4%,6.1%,59.8%,60.9%,46.5%,55.1%,33.0%,50.0%,17.6%
4,Ekaterina Bychkova [RUS],4,0,100.0%,0,0,0,-,2004,2008,0,,,,,,,,,,
4,Yuliana Fedak [UKR],2,2,50.0%,3,0,3,0.0%,2007,2008,2,1.33,6.9%,6.9%,67.4%,72.2%,48.9%,64.6%,47.3%,50.0%,52.4%
4,Sania Mirza [IND],4,0,100.0%,0,0,0,-,2006,2008,3,1.48,9.8%,2.3%,63.0%,66.1%,57.8%,63.0%,54.7%,57.1%,72.7%
