Match,Result,BLR,DR+,EI,CBF,Deuce A%,Deuce SPW%,Ad A%,Ad SPW%,Deuce RPW%,Ad RPW%
2017 Fed Cup RR,L vs Sasnovich,0.99,0.80,65.1,5.7,8.3%,66.7%,4.3%,42.6%,34.9%,38.1%
2017 Fed Cup RR,L vs Sabalenka,0.95,0.74,64.0,3.0,6.7%,55.6%,6.7%,57.8%,19.4%,50.0%
2016 Waco TX $50K R32,L vs Crawford,0.91,0.81,70.2,2.0,2.6%,50.0%,2.9%,62.9%,44.7%,33.3%
2016 Macon GA $50K R32,L vs Crawford,0.89,0.73,67.3,2.2,2.2%,54.3%,6.8%,63.6%,28.2%,40.0%
2016 Las Vegas NV $50K R16,L vs Vickery,0.98,0.85,54.2,25.3,0.0%,58.5%,3.8%,42.3%,40.5%,46.2%
2016 Las Vegas NV $50K R32,W vs Hibi,1.10,1.53,45.7,2.0,5.7%,65.7%,3.1%,53.1%,53.8%,57.7%
2016 Albuquerque NM $75K QF,L vs Van Uytvanck,0.95,0.67,54.7,2.0,3.6%,60.7%,12.5%,54.2%,33.3%,25.9%
2016 Albuquerque NM $75K R16,W vs Zarazua,1.17,2.18,37.4,2.0,23.1%,84.6%,0.0%,60.0%,56.5%,40.0%
2016 Albuquerque NM $75K R32,W vs Arconada,1.18,1.84,34.2,2.1,14.8%,63.0%,7.7%,61.5%,63.0%,54.2%
2016 Atlanta GA $50K QF,L vs Ahn,0.84,0.79,53.5,4.5,13.3%,66.7%,2.4%,46.3%,39.1%,42.9%
2016 Atlanta GA $50K R16,W vs Simmonds,1.09,1.74,41.3,2.2,12.5%,68.8%,10.3%,65.5%,52.2%,52.6%
2016 Atlanta GA $50K R32,W vs Chang,1.07,1.38,53.6,2.0,8.6%,57.1%,3.0%,60.6%,46.9%,60.0%
2016 Lexington KY $50K F,W vs Rodionova,1.13,1.44,51.0,2.6,2.7%,62.2%,0.0%,56.3%,53.1%,50.0%
2016 Lexington KY $50K QF,W vs Sharipova,1.15,1.10,83.2,10.3,0.0%,50.8%,10.7%,58.9%,45.6%,40.8%
2016 Lexington KY $50K R16,W vs Rogowska,1.10,2.25,34.1,2.0,8.7%,78.3%,19.0%,66.7%,56.5%,54.5%
2016 Lexington KY $50K R32,W vs Dolehide,1.09,1.26,58.1,4.4,6.8%,61.4%,11.9%,71.4%,35.4%,43.2%
2016 Sacramento CA $50K R32,W vs Santamaria,0.97,1.10,63.3,3.0,0.0%,50.8%,3.9%,54.9%,51.5%,55.2%
2016 Imola $25K F,L vs Kudermetova,0.97,0.70,50.0,2.5,3.1%,50.0%,3.4%,62.1%,31.4%,32.4%
2016 Imola $25K SF,W vs Paolini,1.05,1.66,45.9,2.0,23.1%,88.5%,4.3%,47.8%,50.0%,46.9%
2016 Imola $25K QF,W vs Dentoni,1.26,3.39,35.0,2.1,0.0%,81.8%,5.9%,82.4%,50.0%,46.9%
2017 (2 matches),,0.97,0.77,64.6,3.9,7.5%,61.3%,5.4%,50.0%,27.8%,43.2%
2016 (20 matches),,1.03,1.22,53.8,2.5,6.2%,62.4%,5.7%,59.4%,46.4%,45.7%
2015 (15 matches),,1.07,1.34,59.2,2.8,11.3%,65.7%,7.9%,63.4%,42.8%,46.2%
2014 (6 matches),,1.09,1.27,62.4,2.4,12.9%,77.3%,5.2%,55.4%,33.1%,44.4%
2013 (13 matches),,1.01,1.03,51.3,2.4,7.0%,59.5%,4.7%,56.4%,40.2%,45.7%
Career (73 matches),,1.03,1.09,55.1,2.5,7.1%,63.2%,5.0%,57.3%,40.8%,43.1%
