Mtgs,Opponent,W,L,Win%,TB,W,L,TB%,First,Last,MS,DR,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,BPSvd%,BPCnv%
7,Enzo Couacaud [FRA],3,4,42.9%,4,2,2,50.0%,2019,2024,7,0.86,3.8%,4.6%,62.6%,62.5%,46.6%,56.6%,37.2%,59.7%,35.9%
7,Nicolas Mejia [COL],7,0,100.0%,1,1,0,100.0%,2016,2022,7,1.41,8.0%,6.5%,59.3%,73.7%,57.4%,67.1%,46.3%,66.7%,55.4%
7,Daniel Elahi Galan [COL],6,1,85.7%,2,1,1,50.0%,2014,2019,6,1.23,3.8%,5.8%,57.1%,71.2%,55.9%,64.6%,43.5%,84.4%,59.5%
7,Gonzalo Escobar [ECU],7,0,100.0%,2,2,0,100.0%,2009,2018,3,1.49,4.1%,8.2%,55.0%,78.7%,51.9%,66.7%,49.8%,66.7%,43.3%
7,Ivan Endara [ECU],1,6,14.3%,1,0,1,0.0%,2007,2014,0,,,,,,,,,,
6,Andrea Collarini [ARG],2,4,33.3%,5,1,4,20.0%,2012,2024,6,0.97,5.0%,4.6%,61.1%,68.7%,47.6%,60.5%,38.4%,48.9%,44.4%
5,Renzo Olivo [ARG],2,3,40.0%,2,1,1,50.0%,2012,2023,5,0.99,2.3%,4.8%,60.5%,69.8%,43.9%,59.6%,40.0%,51.2%,52.6%
5,Guido Andreozzi [ARG],1,4,20.0%,2,2,0,100.0%,2010,2022,4,0.87,2.2%,6.1%,58.1%,62.6%,47.3%,56.2%,38.1%,51.4%,34.5%
5,Facundo Bagnis [ARG],2,3,40.0%,1,0,1,0.0%,2010,2021,5,0.94,2.9%,3.7%,59.5%,63.3%,50.4%,58.0%,39.5%,55.2%,54.2%
5,Andrej Martin [SVK],2,3,40.0%,0,0,0,-,2014,2017,5,0.85,3.4%,5.1%,59.8%,66.4%,49.3%,59.5%,34.6%,52.9%,36.0%
4,Brandon Holt [USA],1,3,25.0%,0,0,0,-,2017,2023,3,0.68,3.1%,6.2%,50.3%,54.6%,45.8%,50.3%,33.7%,51.7%,45.5%
4,Mitchell Krueger [USA],2,2,50.0%,2,1,1,50.0%,2019,2023,4,0.90,7.5%,4.5%,63.0%,68.3%,53.1%,62.6%,33.6%,55.0%,36.8%
4,Aleksandar Vukic [AUS],0,4,0.0%,3,0,3,0.0%,2016,2023,4,0.83,4.4%,4.1%,57.1%,69.9%,46.9%,60.1%,33.3%,59.4%,50.0%
4,Nicolas Alvarez [PER],3,1,75.0%,1,1,0,100.0%,2015,2021,4,0.97,3.2%,4.3%,62.8%,62.7%,48.6%,57.4%,41.1%,60.0%,50.0%
4,Jose Hernandez [DOM],1,3,25.0%,0,0,0,-,2012,2018,1,0.80,2.0%,4.1%,72.4%,66.2%,33.3%,57.1%,34.2%,63.6%,60.0%
