Match,Result,BP Games,BP Conv/BPG,BreakBack%,BPF Games,Hold/BPFG,Consol%,SvForSet,SvStaySet,SvForMatch,SvStayMatch
2022 Seoul R32,L vs Daniel,10% (1/10),100% (1/1),0/3,40% (4/10),25% (1/4),1/1,0/0,3/3,0/0,1/1
2020 Roland Garros R128,L vs Sonego,24% (6/25),67% (4/6),3/8,50% (12/24),25% (3/12),3/4,0/1,2/3,0/0,0/0
2020 Columbus CH R16,L vs Vukic,18% (3/17),100% (3/3),0/1,19% (3/16),67% (2/3),1/2,0/1,0/0,0/1,0/0
2019 Braga CH R32,W vs Cuevas,40% (4/10),75% (3/4),1/1,9% (1/11),0% (0/1),3/3,2/2,1/1,1/1,0/0
2019 Savannah CH R32,L vs Gonzalez,13% (1/8),100% (1/1),1/4,71% (5/7),0% (0/5),1/1,0/0,1/2,0/0,1/1
2019 Tallahassee CH F,W vs Paul,63% (5/8),100% (5/5),1/1,25% (2/8),50% (1/2),3/3,0/0,0/0,0/0,0/0
2019 Tallahassee CH SF,W vs Moutet,50% (4/8),100% (4/4),0/1,22% (2/9),50% (1/2),4/4,2/2,0/0,1/1,0/0
2019 Tallahassee CH QF,W vs Serdarusic,62% (8/13),63% (5/8),0/1,36% (5/14),80% (4/5),5/5,2/2,2/2,1/1,0/0
2019 Tallahassee CH R16,W vs Polmans,44% (4/9),75% (3/4),0/0,22% (2/9),100% (2/2),3/3,2/2,0/0,1/1,0/0
2019 Tallahassee CH R32,W vs Moraing,40% (4/10),100% (4/4),0/0,11% (1/9),100% (1/1),3/3,1/1,1/1,0/0,0/0
2019 Tallahassee CH R64,W vs Novikov,67% (6/9),67% (4/6),1/1,56% (5/9),80% (4/5),4/4,2/2,0/0,1/1,0/0
2019 Sarasota CH R32,L vs Lorenzi,27% (3/11),67% (2/3),0/2,27% (3/11),0% (0/3),1/2,0/0,2/3,0/0,2/2
2019 Sarasota CH R64,W vs Zhurbin,33% (3/9),100% (3/3),0/0,11% (1/9),100% (1/1),3/3,2/2,0/0,1/1,0/0
2019 Monterrey CH F,L vs Bublik,11% (1/9),0% (0/1),0/3,38% (3/8),0% (0/3),0/0,0/0,2/2,0/0,1/1
2019 Monterrey CH SF,W vs Young,31% (4/13),75% (3/4),1/3,36% (5/14),40% (2/5),3/3,2/2,1/1,1/1,0/0
2019 Monterrey CH QF,W vs Polansky,36% (4/11),100% (4/4),1/2,30% (3/10),33% (1/3),3/3,0/0,0/0,0/0,0/0
2019 Monterrey CH R16,W vs Pavic,86% (6/7),100% (6/6),0/0,17% (1/6),100% (1/1),4/4,0/0,0/0,0/0,0/0
2019 Monterrey CH R32,W vs Ruud,33% (3/9),100% (3/3),0/0,0% (0/9),- (0/0),3/3,2/2,0/0,1/1,0/0
2019 Monterrey CH R64,W vs Collarini,50% (5/10),100% (5/5),1/2,20% (2/10),0% (0/2),4/5,2/2,1/1,1/1,0/0
2019 Santiago CH R32,L vs Moroni,25% (4/16),50% (2/4),0/4,36% (5/14),20% (1/5),2/2,0/0,3/3,0/0,3/3
2022 (1 matches),,10.0%,100.0%,0.0%,40.0%,25.0%,100.0%,-,100.0%,-,100.0%
2020 (2 matches),,21.4%,77.8%,33.3%,37.5%,33.3%,66.7%,0.0%,66.7%,0.0%,-
2019 (35 matches),,40.7%,77.5%,36.1%,31.6%,44.8%,89.2%,86.8%,92.6%,85.0%,100.0%
2018 (12 matches),,28.8%,63.2%,20.7%,36.2%,26.1%,81.0%,62.5%,69.2%,25.0%,83.3%
2017 (8 matches),,24.7%,73.9%,20.8%,46.2%,32.6%,86.7%,83.3%,58.3%,100.0%,71.4%
Career (93 matches),,32.3%,71.9%,23.9%,38.6%,33.2%,80.2%,76.4%,74.3%,72.7%,79.1%
