Mtgs,Opponent,W,L,Win%,TB,W,L,TB%,First,Last,MS,DR,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,BPSvd%,BPCnv%
4,Terence Atmane [FRA],2,2,50.0%,3,1,2,33.3%,2022,2024,4,1.05,6.0%,2.2%,57.1%,76.8%,50.7%,65.6%,36.1%,68.0%,31.0%
4,Raphael Collignon [BEL],1,3,25.0%,2,0,2,0.0%,2022,2023,1,0.99,5.2%,1.0%,65.6%,71.4%,60.6%,67.7%,32.0%,50.0%,50.0%
3,Alex De Minaur [AUS],0,3,0.0%,1,0,1,0.0%,2025,2025,3,0.63,9.1%,3.8%,53.8%,68.0%,46.5%,58.1%,26.5%,60.9%,25.0%
3,Jacob Fearnley [GBR],0,3,0.0%,2,0,2,0.0%,2024,2025,3,0.76,5.6%,2.6%,60.3%,63.6%,43.5%,55.6%,33.9%,52.0%,77.8%
3,Alex Michelsen [USA],0,3,0.0%,3,1,2,33.3%,2024,2025,3,0.89,7.5%,3.4%,61.9%,69.5%,43.6%,59.6%,35.9%,57.1%,37.5%
3,Nuno Borges [POR],0,3,0.0%,1,0,1,0.0%,2023,2024,3,0.82,10.0%,1.7%,61.3%,74.1%,46.2%,63.3%,30.2%,66.7%,26.7%
3,Hugo Grenier [FRA],2,1,66.7%,3,1,2,33.3%,2023,2024,3,1.16,7.4%,1.9%,53.9%,70.3%,55.6%,63.6%,42.2%,66.7%,48.0%
3,Antoine Escoffier [FRA],1,2,33.3%,0,0,0,-,2023,2024,3,0.85,11.8%,6.4%,54.9%,69.6%,51.1%,61.3%,33.0%,57.9%,45.5%
3,Seong Chan Hong [KOR],2,1,66.7%,1,1,0,100.0%,2022,2023,3,0.84,5.9%,4.6%,60.3%,69.7%,50.6%,62.1%,31.7%,66.7%,54.5%
3,Skander Mansouri [TUN],2,1,66.7%,1,0,1,0.0%,2022,2023,1,1.73,0.0%,0.0%,58.7%,74.1%,68.4%,71.7%,48.9%,100.0%,80.0%
2,Tristan Schoolkate [AUS],2,0,100.0%,1,1,0,100.0%,2024,2026,2,1.50,11.0%,3.1%,62.2%,81.0%,58.3%,72.4%,41.4%,75.0%,35.3%
2,Arthur Fery [GBR],1,1,50.0%,1,0,1,0.0%,2024,2026,2,1.02,8.9%,2.8%,58.3%,65.7%,53.3%,60.6%,40.3%,35.7%,50.0%
2,Nishesh Basavareddy [USA],1,1,50.0%,1,0,1,0.0%,2025,2026,2,1.14,9.0%,2.5%,54.9%,79.1%,58.2%,69.7%,34.7%,33.3%,30.0%
2,Luciano Darderi [ITA],0,2,0.0%,1,0,1,0.0%,2025,2025,2,0.74,11.2%,1.6%,52.8%,78.8%,45.8%,63.2%,27.4%,37.5%,20.0%
2,Zhizhen Zhang [CHN],0,2,0.0%,3,1,2,33.3%,2024,2025,2,1.01,10.2%,2.4%,59.9%,79.0%,61.2%,71.9%,28.5%,66.7%,0.0%
