Match,Result,BP Games,BP Conv/BPG,BreakBack%,BPF Games,Hold/BPFG,Consol%,SvForSet,SvStaySet,SvForMatch,SvStayMatch
2025 Los Cabos R32,W vs Magadan,30% (3/10),100% (3/3),1/1,30% (3/10),67% (2/3),2/2,0/0,2/2,0/0,0/0
2025 Australian Open R128,L vs Habib,6% (1/17),100% (1/1),0/1,12% (2/17),0% (0/2),1/1,0/0,3/4,0/0,3/3
2024 Beijing SF,L vs Sinner,9% (1/11),0% (0/1),0/1,50% (5/10),80% (4/5),0/0,0/0,1/1,0/0,0/0
2024 Hangzhou SF,L vs Zhang,18% (2/11),0% (0/2),0/1,18% (2/11),50% (1/2),0/0,0/0,3/3,0/0,1/1
2024 US Open R128,L vs Ruud,21% (3/14),67% (2/3),1/6,57% (8/14),25% (2/8),1/2,0/0,3/3,0/0,0/0
2024 Lincoln CH SF,L vs Fearnley,42% (5/12),100% (5/5),0/3,42% (5/12),0% (0/5),3/5,1/2,1/2,0/1,1/1
2024 Granby CH SF,W vs Grenier,75% (6/8),100% (6/6),0/1,29% (2/7),50% (1/2),4/5,1/1,0/0,0/0,0/0
2024 Winnipeg CH R16,W vs Polmans,46% (6/13),67% (4/6),0/2,23% (3/13),33% (1/3),3/3,1/1,1/1,1/1,0/0
2024 Guangzhou CH R32,W vs Cina,56% (5/9),80% (4/5),0/0,13% (1/8),100% (1/1),2/2,0/0,0/0,0/0,0/0
2023 Shanghai R64,L vs Korda,0% (0/9),- (0/0),0/3,50% (4/8),25% (1/4),0/0,0/0,1/1,0/0,1/1
2019 M15 Grasse R32,L vs Denolly,22% (2/9),100% (2/2),1/3,67% (6/9),17% (1/6),1/2,0/0,0/2,0/0,0/1
2025 (2 matches),,14.8%,100.0%,50.0%,18.5%,40.0%,100.0%,-,83.3%,-,100.0%
2024 (7 matches),,35.9%,75.0%,7.1%,34.7%,38.5%,76.5%,75.0%,90.0%,50.0%,100.0%
2023 (1 matches),,0.0%,-,0.0%,50.0%,25.0%,-,-,100.0%,-,100.0%
2019 (1 matches),,22.2%,100.0%,33.3%,66.7%,16.7%,50.0%,-,0.0%,-,0.0%
Career (11 matches),,27.6%,79.4%,13.6%,34.5%,34.1%,77.3%,75.0%,78.9%,50.0%,85.7%
