Match,Result,SnV Freq,SnV W%,Net Freq,Net W%,FH: Wnr%,DTL Wnr%,IO Wnr%,BH: Wnr%,DTL Wnr%,Drop: Freq,Wnr%,RallyAgg,ReturnAgg
2025 Los Cabos R32,W vs Magadan,1.2%,100.0%,11.0%,47.1%,7.0%,7.4%,0.0%,2.6%,37.5%,0.0%,-,-80,-53
2025 Australian Open R128,L vs Habib,0.0%,-,7.0%,64.3%,11.2%,20.0%,0.0%,7.8%,16.7%,0.4%,0.0%,-132,-80
2024 Beijing SF,L vs Sinner,1.3%,0.0%,5.8%,88.9%,4.6%,5.9%,0.0%,5.4%,57.1%,0.9%,0.0%,-88,-79
2024 Hangzhou SF,L vs Zhang,0.0%,-,2.9%,100.0%,15.6%,30.0%,20.0%,0.0%,0.0%,0.4%,100.0%,-53,-39
2024 US Open R128,L vs Ruud,0.0%,-,7.6%,46.2%,19.1%,26.7%,0.0%,4.0%,25.0%,1.2%,0.0%,-54,-43
2024 Lincoln CH SF,L vs Fearnley,1.2%,0.0%,6.7%,60.0%,9.6%,9.1%,27.3%,5.6%,80.0%,1.4%,0.0%,-98,-68
2024 Granby CH SF,W vs Grenier,0.0%,-,14.1%,71.4%,18.6%,19.0%,0.0%,7.8%,36.4%,0.0%,-,-66,-51
2024 Winnipeg CH R16,W vs Polmans,0.0%,-,5.1%,75.0%,16.9%,25.9%,11.1%,6.6%,33.3%,0.7%,0.0%,-73,-68
2024 Guangzhou CH R32,W vs Cina,0.0%,-,7.4%,57.1%,16.3%,14.3%,0.0%,8.9%,25.0%,0.0%,-,-80,10
2023 Shanghai R64,L vs Korda,0.0%,-,1.9%,50.0%,5.6%,0.0%,0.0%,3.8%,25.0%,0.0%,-,-110,-69
Career (10 matches),,0.4%,33.3%,6.9%,63.3%,12.0%,16.3%,10.2%,5.0%,33.8%,0.6%,7.1%,-84,-58
