Year,M,W,L,Win%,Set W-L,Set%,Game W-L,Game%,TB W-L,TB%,MS,Hld%,Brk%,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,TPW,DR,Best
1991,1,0,1,0.0%,0-2,0.0%,3-12,20.0%,0-0,-,0,,,,,,,,,,,,R32 (Aurora)
1990,1,0,1,0.0%,0-2,0.0%,7-12,36.8%,0-0,-,0,,,,,,,,,,,,R64 (Hilton Head)
1989,2,0,2,0.0%,0-4,0.0%,6-24,20.0%,0-0,-,0,,,,,,,,,,,,R32 (San Diego)
1988,2,0,2,0.0%,0-4,0.0%,7-24,22.6%,0-0,-,0,,,,,,,,,,,,R32 (Wichita)
1986,2,0,2,0.0%,0-4,0.0%,12-24,33.3%,0-0,-,0,,,,,,,,,,,,R64 (2x)
1985,5,1,4,20.0%,1-8,11.1%,26-51,33.8%,0-1,0.0%,0,,,,,,,,,,,,R32 (Salt Lake City)
1984,5,1,4,20.0%,2-9,18.2%,31-62,33.3%,0-0,-,0,,,,,,,,,,,,R32 (Marco Island)
1983,21,9,12,42.9%,21-27,43.8%,212-226,48.4%,1-0,100.0%,0,,,,,,,,,,,,R16 (Eastbourne)
1982,12,4,8,33.3%,11-15,42.3%,107-126,45.9%,0-2,0.0%,0,,,,,,,,,,,,R16 (Philadelphia)
1981,25,11,14,44.0%,29-29,50.0%,270-254,51.5%,0-4,0.0%,0,,,,,,,,,,,,F (Manchester)
1980,41,15,26,36.6%,35-46,43.2%,342-391,46.7%,3-10,23.1%,0,,,,,,,,,,,,SF (Tokyo Gunze)
1979,46,19,27,41.3%,43-57,43.0%,415-475,46.6%,6-2,75.0%,0,,,,,,,,,,,,BR (2x)
1978,39,23,16,59.0%,52-39,57.1%,436-392,52.7%,1-5,16.7%,0,,,,,,,,,,,,F (Los Angeles)
1977,62,42,20,67.7%,81-43,65.3%,626-505,55.3%,6-5,54.5%,0,,,,,,,,,,,,
1976,64,43,21,67.2%,90-46,66.2%,688-529,56.5%,5-3,62.5%,0,,,,,,,,,,,,F (Detroit)
1975,39,22,17,56.4%,48-35,57.8%,403-340,54.2%,4-5,44.4%,0,,,,,,,,,,,,SF (4x)
1974,62,45,17,72.6%,93-39,70.5%,672-497,57.5%,5-4,55.6%,0,,,,,,,,,,,,F (3x)
1973,112,84,28,75.0%,173-67,72.1%,1296-883,59.5%,9-12,42.9%,0,,,,,,,,,,,,W (3x)
1972,90,64,26,71.1%,130-66,66.3%,1026-746,57.9%,9-6,60.0%,0,,,,,,,,,,,,W (3x)
1971,122,91,31,74.6%,193-76,71.7%,1420-979,59.2%,6-9,40.0%,0,,,,,,,,,,,,W (3x)
1970,75,52,23,69.3%,108-54,66.7%,842-601,58.4%,1-3,25.0%,0,,,,,,,,,,,,W (3x)
1969,73,48,25,65.8%,100-62,61.7%,817-670,54.9%,0-0,-,0,,,,,,,,,,,,W (Baltimore Pros)
1968,59,36,23,61.0%,81-52,60.9%,692-560,55.3%,0-0,-,0,,,,,,,,,,,,W (Los Angeles)
1967,91,68,23,74.7%,147-60,71.0%,1107-824,57.3%,0-0,-,0,,,,,,,,,,,,W (2x)
1966,85,63,22,74.1%,134-69,66.0%,1093-857,56.1%,0-0,-,0,,,,,,,,,,,,W (4x)
1965,39,30,9,76.9%,64-22,74.4%,475-292,61.9%,0-0,-,0,,,,,,,,,,,,W (4x)
1964,17,11,6,64.7%,25-18,58.1%,221-180,55.1%,0-0,-,0,,,,,,,,,,,,W (San Francisco)
1963,20,16,4,80.0%,32-17,65.3%,256-213,54.6%,0-0,-,0,,,,,,,,,,,,W (3x)
1962,13,9,4,69.2%,19-11,63.3%,149-129,53.6%,0-0,-,0,,,,,,,,,,,,W (San Francisco City)
1961,4,2,2,50.0%,4-6,40.0%,49-58,45.8%,0-0,-,0,,,,,,,,,,,,F (San Francisco Bay Counties)
Career,1229,809,420,65.8%,1716-989,63.4%,13706-10936,55.6%,56-71,44.1%,0,,,,,,,,,,,,
