Match,Result,RiP%,RiP W%,RetWnr%,FH/BH,RDI,Slice%,1st: RiP%,RiP W%,RetWnr%,RDI,Slice%,2nd: RiP%,RiP W%,RetWnr%,RDI,Slice%
2020 Australian Open Q1,L vs Vukic,56.5%,41.0%,5.8%,3/1,2.68,4.3%,39.0%,43.8%,9.8%,2.63,7.1%,82.1%,39.1%,0.0%,2.76,0.0%
2019 US Open R64,L vs Bublik,42.3%,57.8%,4.6%,4/5,2.29,16.8%,34.7%,52.9%,8.2%,2.27,22.0%,68.1%,61.2%,1.4%,2.34,5.4%
2019 US Open R128,W vs Thiem,60.6%,55.0%,4.0%,1/3,2.46,37.1%,46.4%,53.8%,1.8%,2.38,44.0%,85.0%,55.9%,7.5%,2.65,20.0%
2019 Gstaad R16,W vs Sonego,65.2%,58.3%,2.2%,1/1,2.37,14.5%,59.7%,56.8%,3.2%,2.26,22.0%,79.3%,60.9%,0.0%,2.60,0.0%
2019 Gstaad R32,W vs Ehrat,70.7%,58.5%,2.7%,2/0,2.19,7.9%,63.8%,53.3%,2.1%,2.21,12.8%,82.1%,65.2%,3.6%,2.17,0.0%
2019 Wimbledon R64,W vs Karlovic,39.0%,56.1%,8.2%,7/5,2.52,57.7%,29.8%,57.1%,4.3%,2.48,59.5%,65.9%,55.2%,18.2%,2.63,53.3%
2019 Wimbledon R128,W vs Tsitsipas,67.1%,42.7%,4.3%,6/1,2.39,11.7%,65.3%,38.7%,4.2%,2.31,17.9%,77.4%,47.9%,4.8%,2.54,0.0%
2019 Eastbourne SF,L vs Querrey,41.1%,48.7%,4.2%,3/1,2.38,13.1%,35.6%,46.2%,2.7%,2.38,16.7%,72.2%,53.8%,11.1%,2.38,0.0%
2019 Australian Open R64,W vs Opelka,36.9%,67.7%,3.6%,3/3,2.43,22.2%,20.9%,73.9%,1.8%,2.36,26.1%,78.0%,64.1%,8.0%,2.73,5.0%
2019 Australian Open R128,W vs Kubler,61.1%,50.6%,3.2%,1/3,2.13,4.7%,64.6%,49.0%,5.1%,2.04,6.3%,70.3%,53.8%,0.0%,2.39,0.0%
2018 Australian Open R128,L vs Zverev,52.2%,59.3%,5.3%,2/4,2.31,3.0%,48.6%,64.7%,4.3%,2.07,7.1%,80.6%,52.0%,9.7%,2.49,0.0%
2017 Qingdao CH R32,W vs Maamoun,76.2%,50.0%,4.8%,2/0,1.97,3.1%,85.7%,27.8%,9.5%,2.00,5.3%,87.5%,78.6%,0.0%,1.92,0.0%
2015 Napoli CH SF,L vs Munoz De La Nava,71.9%,43.9%,1.8%,1/0,2.25,9.8%,71.4%,40.0%,2.9%,2.19,13.9%,76.2%,50.0%,0.0%,2.40,0.0%
Career (13 matches),,53.5%,53.2%,4.4%,57.1%,2.35,17.9%,46.5%,50.5%,4.3%,2.29,22.8%,76.1%,56.4%,5.3%,2.47,7.2%
