Year,M,W,L,Win%,Set W-L,Set%,Game W-L,Game%,TB W-L,TB%,MS,Hld%,Brk%,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,TPW,DR,Best
2022,1,0,1,0.0%,0-2,0.0%,8-13,38.1%,0-1,0.0%,1,60.0%,20.0%,0.0%,3.0%,70.1%,61.7%,40.0%,55.2%,32.8%,44.5%,0.73,R32 (Doha)
2021,3,0,3,0.0%,3-6,33.3%,40-45,47.1%,0-1,0.0%,3,73.2%,23.3%,1.8%,2.9%,69.7%,61.7%,53.6%,59.2%,37.6%,48.5%,0.92,R32 (Cagliari)
2020,1,0,1,0.0%,0-2,0.0%,3-12,20.0%,0-0,-,1,28.6%,12.5%,2.4%,0.0%,59.5%,52.0%,29.4%,42.9%,38.8%,40.4%,0.68,R32 (Pune)
2019,28,10,18,35.7%,36-50,41.9%,404-446,47.5%,9-8,52.9%,28,78.0%,17.4%,2.4%,3.2%,66.7%,68.1%,52.0%,62.7%,34.7%,48.8%,0.93,SF (Eastbourne)
2018,20,8,12,40.0%,24-32,42.9%,254-278,47.7%,3-6,33.3%,20,70.2%,26.2%,2.2%,3.8%,63.0%,62.7%,50.3%,58.1%,39.1%,48.6%,0.93,QF (Istanbul)
2017,16,4,12,25.0%,12-30,28.6%,178-237,42.9%,4-4,50.0%,16,66.2%,20.9%,2.2%,4.6%,63.9%,64.1%,47.4%,58.1%,37.8%,47.5%,0.90,R16 (2x)
2016,15,5,10,33.3%,13-24,35.1%,155-195,44.3%,0-4,0.0%,15,66.7%,23.7%,2.6%,3.4%,66.7%,63.2%,44.5%,57.0%,37.4%,47.4%,0.87,QF (Chennai)
2015,3,0,3,0.0%,0-6,0.0%,21-37,36.2%,0-1,0.0%,3,64.3%,10.3%,2.7%,4.9%,68.1%,61.9%,39.0%,54.6%,31.8%,43.0%,0.70,R32 (2x)
2013,1,0,1,0.0%,0-3,0.0%,12-19,38.7%,0-1,0.0%,1,78.6%,6.3%,0.0%,6.4%,66.1%,63.9%,45.9%,57.8%,25.5%,42.9%,0.60,R128 (US Open)
2010,1,0,1,0.0%,0-2,0.0%,7-12,36.8%,0-0,-,1,70.0%,0.0%,4.3%,2.9%,52.9%,59.5%,51.5%,55.7%,21.7%,42.2%,0.49,R32 (Metz)
2008,1,0,1,0.0%,1-2,33.3%,16-19,45.7%,1-0,100.0%,1,82.4%,5.9%,2.7%,5.4%,69.4%,66.2%,52.9%,62.2%,31.9%,46.7%,0.84,R64 (Rome Masters)
Career,90,27,63,30.0%,89-159,35.9%,1098-1313,45.5%,17-26,39.5%,90,71.7%,20.5%,2.3%,3.7%,65.4%,64.9%,49.2%,59.4%,36.4%,47.9%,0.90,
