Match,Result,BLR,DR+,EI,CBF,Deuce A%,Deuce SPW%,Ad A%,Ad SPW%,Deuce RPW%,Ad RPW%
2023 Nottingham R32,L vs Boulter,0.84,0.54,33.6,2.0,0.0%,34.6%,0.0%,43.5%,28.6%,52.0%
2019 W25 Leipzig R32,W vs Lukacs,1.14,1.18,33.5,2.1,-,53.6%,-,65.5%,41.1%,42.9%
2019 W25 Chiswick R16,L vs Murray,0.69,0.38,25.9,2.0,-,38.1%,-,40.0%,36.0%,30.4%
2019 W25 Corroios Seixal R32,L vs Ekshibarova,1.05,0.93,59.2,2.4,-,52.0%,-,46.8%,43.6%,45.5%
2019 W25 Hong Kong R32,L vs Tere Apisah,0.90,0.69,45.2,3.0,-,50.0%,-,51.2%,46.4%,28.0%
2019 W25 Monzon R32,L vs Stojanovic,0.89,0.64,50.9,3.8,8.1%,59.5%,9.1%,51.5%,32.3%,31.0%
2019 W15 Cancun F,L vs Kawaguchi,0.92,0.89,75.9,3.0,1.7%,60.3%,2.1%,58.3%,51.7%,25.5%
2019 W15 Cancun SF,W vs Carrillo Marin,1.12,1.19,63.4,2.6,3.6%,61.8%,2.0%,54.9%,45.3%,42.6%
2019 W15 Cancun QF,W vs Nadel,0.90,1.40,53.5,2.7,8.7%,60.9%,0.0%,70.0%,53.7%,55.0%
2019 W15 Cancun R16,W vs Zhu,1.09,1.35,51.6,2.0,8.1%,59.5%,0.0%,57.6%,45.5%,58.1%
2019 W15 Cancun R32,W vs Orlova,1.07,1.51,46.7,2.2,3.3%,56.7%,3.6%,67.9%,56.7%,50.0%
2019 W15 Cancun F,L vs Gonzalez,0.97,0.83,65.2,4.0,6.3%,56.3%,4.7%,58.1%,33.3%,40.0%
2019 W15 Cancun QF,W vs Babic,1.23,1.60,49.2,2.1,13.8%,58.6%,0.0%,77.8%,52.0%,30.4%
2019 W15 Cancun R16,W vs Rivera Corado,1.08,2.35,35.6,2.0,19.0%,76.2%,10.5%,73.7%,41.4%,67.9%
2019 W15 Cancun R32,W vs Defossez,0.95,1.20,70.3,3.7,8.9%,62.2%,0.0%,45.2%,58.3%,57.6%
2019 W15 Cancun R32,L vs Brouleau,0.92,0.75,55.5,2.5,8.8%,50.0%,0.0%,56.7%,29.7%,47.2%
2019 W15 Cancun SF,L vs Brouleau,1.01,0.53,41.9,2.0,4.0%,48.0%,4.3%,39.1%,20.8%,40.0%
2019 W15 Cancun QF,W vs Ma,1.06,1.36,52.3,2.5,2.6%,63.2%,8.8%,73.5%,40.7%,40.7%
2019 W15 Cancun R16,W vs Mikhailuk,1.09,1.34,60.7,2.8,5.0%,67.5%,2.6%,43.6%,59.4%,50.0%
2019 W15 Cancun R32,W vs Perper,1.27,1.62,53.1,2.3,0.0%,66.7%,3.7%,74.1%,33.3%,43.6%
2023 (1 matches),,0.84,0.54,33.6,2.0,0.0%,34.6%,0.0%,43.5%,28.6%,52.0%
2019 (26 matches),,1.01,1.06,54.2,2.6,4.2%,57.4%,2.3%,57.8%,43.9%,45.1%
2017 (24 matches),,1.04,1.14,52.1,2.5,5.3%,60.8%,3.2%,57.5%,45.3%,44.1%
2016 (13 matches),,1.01,1.09,60.7,2.8,4.7%,59.9%,2.8%,54.5%,46.5%,45.4%
2015 (6 matches),,1.02,1.02,48.1,2.2,3.9%,53.9%,4.3%,60.7%,42.0%,43.9%
Career (70 matches),,1.02,1.08,54.2,2.6,4.6%,58.5%,2.8%,57.1%,44.6%,44.8%
