Split,M,W,L,Win%,Set W-L,Set%,Game W-L,Game%,TB W-L,TB%,MS,Hld%,Brk%,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,TPW,DR
Hard,6,3,3,50.0%,7-7,50.0%,71-70,50.4%,1-2,33.3%,4,71.4%,20.9%,9.8%,2.9%,66.5%,70.6%,47.6%,62.9%,37.6%,49.3%,1.01
Clay,11,4,7,36.4%,9-16,36.0%,107-129,45.3%,1-2,33.3%,11,67.0%,24.6%,5.3%,3.3%,53.8%,66.6%,48.9%,58.4%,36.7%,47.5%,0.88
Other Tours,12,4,8,33.3%,9-18,33.3%,114-142,44.5%,1-3,25.0%,12,66.9%,23.4%,5.6%,3.1%,54.8%,66.6%,49.0%,58.6%,36.3%,47.3%,0.88
Best of 3,17,7,10,41.2%,16-23,41.0%,178-199,47.2%,2-4,33.3%,15,68.2%,23.6%,6.5%,3.2%,57.1%,67.8%,48.6%,59.6%,37.0%,48.0%,0.91
Semi-finals,1,0,1,0.0%,1-2,33.3%,13-16,44.8%,0-0,-,1,57.1%,33.3%,5.0%,6.3%,48.8%,64.1%,43.9%,53.8%,38.0%,45.9%,0.82
Quarter-finals,1,1,0,100.0%,2-1,66.7%,16-12,57.1%,0-0,-,1,78.6%,35.7%,7.5%,3.8%,53.8%,79.1%,51.4%,66.3%,40.5%,53.0%,1.20
vs Righties,12,5,7,41.7%,11-16,40.7%,120-140,46.2%,2-3,40.0%,10,70.7%,16.5%,6.9%,2.7%,60.0%,69.5%,50.0%,61.7%,34.7%,47.6%,0.91
vs Lefties,5,2,3,40.0%,5-7,41.7%,58-59,49.6%,0-1,0.0%,5,63.8%,36.2%,5.7%,4.0%,52.3%,64.5%,46.7%,56.0%,41.2%,48.7%,0.94
