Match,Result,BP Games,BP Conv/BPG,BreakBack%,BPF Games,Hold/BPFG,Consol%,SvForSet,SvStaySet,SvForMatch,SvStayMatch
2024 Roland Garros R128,L vs Bublik,31% (5/16),80% (4/5),2/5,60% (9/15),22% (2/9),3/4,0/0,2/4,0/0,1/1
2024 Bordeaux CH R16,W vs Murray,78% (7/9),86% (6/7),1/3,56% (5/9),40% (2/5),4/6,2/4,0/0,1/1,0/0
2024 Bucharest SF,L vs Navone,33% (3/9),67% (2/3),1/3,50% (5/10),0% (0/5),0/2,0/0,0/2,0/0,0/1
2024 Quimper CH R32,L vs Virtanen,18% (2/11),0% (0/2),0/2,36% (4/11),50% (2/4),0/0,0/0,1/1,0/0,1/1
2024 Australian Open R128,L vs Paul,8% (1/13),0% (0/1),0/3,38% (5/13),0% (0/5),0/0,0/0,1/3,0/0,0/1
2023 Antwerp R16,L vs Bublik,22% (2/9),0% (0/2),0/3,33% (3/9),0% (0/3),0/0,0/0,2/2,0/0,1/1
2023 US Open R128,L vs Mensik,15% (3/20),67% (2/3),1/3,25% (5/20),20% (1/5),1/1,0/0,1/2,0/0,0/1
2023 Wimbledon R64,L vs Shapovalov,6% (1/16),0% (0/1),0/2,20% (3/15),33% (1/3),0/0,0/0,1/1,0/0,0/0
2023 Wimbledon R128,W vs Harris,39% (9/23),67% (6/9),0/2,27% (6/22),67% (4/6),4/4,1/1,2/2,0/0,0/0
2023 Stuttgart R32,W vs Otte,40% (4/10),75% (3/4),0/0,11% (1/9),100% (1/1),2/2,1/1,0/0,0/0,0/0
2023 Banja Luka R16,L vs Lajovic,25% (2/8),50% (1/2),0/5,71% (5/7),0% (0/5),1/1,0/0,0/0,0/0,0/0
2023 Miami R32,L vs Eubanks,9% (1/11),100% (1/1),0/2,30% (3/10),33% (1/3),1/1,0/0,1/1,0/0,0/0
2021 Wimbledon R128,L vs Van De Zandschulp,20% (4/20),75% (3/4),1/7,47% (9/19),22% (2/9),1/3,0/0,2/2,0/0,1/1
2021 Roland Garros R128,L vs Fognini,43% (6/14),33% (2/6),0/5,69% (9/13),33% (3/9),2/2,0/0,2/3,0/0,2/2
2021 Lille CH F,L vs Bergs,36% (5/14),100% (5/5),2/6,53% (8/15),13% (1/8),2/4,0/0,2/3,0/0,2/2
2020 Roland Garros R128,L vs Dimitrov,38% (5/13),40% (2/5),1/7,67% (8/12),13% (1/8),1/2,0/0,1/1,0/0,0/0
2020 US Open R64,L vs Rublev,27% (4/15),50% (2/4),1/5,33% (5/15),0% (0/5),2/2,0/0,1/1,0/0,0/0
2020 US Open R128,W vs Daniel,47% (8/17),63% (5/8),0/2,17% (3/18),33% (1/3),5/5,3/3,1/1,1/1,0/0
2020 Australian Open R64,L vs Pella,22% (4/18),50% (2/4),0/5,41% (7/17),29% (2/7),2/2,1/1,2/2,0/0,2/2
2020 Australian Open R128,W vs Safwat,52% (12/23),50% (6/12),0/4,30% (7/23),29% (2/7),4/6,1/2,5/5,0/0,0/0
2024 (5 matches),,31.0%,66.7%,25.0%,48.3%,21.4%,58.3%,50.0%,40.0%,100.0%,50.0%
2023 (7 matches),,22.7%,59.1%,5.9%,28.3%,30.8%,100.0%,100.0%,87.5%,-,50.0%
2021 (3 matches),,31.3%,66.7%,16.7%,55.3%,23.1%,55.6%,-,75.0%,-,100.0%
2020 (5 matches),,38.4%,51.5%,8.7%,35.3%,20.0%,82.4%,83.3%,100.0%,100.0%,100.0%
2019 (45 matches),,34.8%,70.6%,25.7%,34.0%,37.8%,73.9%,78.6%,77.8%,70.6%,60.0%
Career (101 matches),,31.3%,67.0%,19.5%,37.4%,30.5%,73.8%,76.3%,75.4%,81.5%,68.1%
