Match,Result,BLR,DR+,EI,CBF,Deuce A%,Deuce SPW%,Ad A%,Ad SPW%,Deuce RPW%,Ad RPW%
2024 Roland Garros R128,L vs Bublik,0.87,0.77,38.7,2.5,2.0%,54.9%,2.1%,51.1%,40.7%,42.1%
2024 Bordeaux CH R16,W vs Murray,1.47,1.92,32.4,2.1,6.1%,45.5%,3.4%,65.5%,62.1%,55.6%
2024 Bucharest SF,L vs Navone,0.99,0.72,48.5,2.1,2.6%,50.0%,0.0%,48.6%,30.0%,44.4%
2024 Quimper CH R32,L vs Virtanen,0.91,0.66,54.7,2.4,2.6%,61.5%,7.9%,63.2%,33.3%,21.2%
2024 Australian Open R128,L vs Paul,0.92,0.45,25.1,2.1,12.5%,62.5%,3.0%,48.5%,28.9%,12.5%
2023 Antwerp R16,L vs Bublik,0.75,0.48,34.8,2.2,0.0%,61.5%,4.2%,54.2%,21.4%,33.3%
2023 US Open R128,L vs Mensik,0.92,0.79,38.5,2.4,4.5%,73.1%,0.0%,55.0%,27.9%,32.8%
2023 Wimbledon R64,L vs Shapovalov,0.89,0.62,35.2,2.1,5.8%,67.3%,4.3%,66.0%,15.4%,32.6%
2023 Wimbledon R128,W vs Harris,1.03,1.22,46.6,3.1,3.7%,70.4%,10.8%,63.5%,37.3%,41.0%
2023 Stuttgart R32,W vs Otte,1.09,1.61,49.7,2.5,10.0%,73.3%,7.4%,70.4%,35.3%,48.4%
2023 Banja Luka R16,L vs Lajovic,1.19,0.62,45.5,2.1,0.0%,33.3%,0.0%,50.0%,40.0%,20.8%
2023 Miami R32,L vs Eubanks,0.84,0.70,56.4,2.2,3.0%,63.6%,0.0%,71.4%,37.1%,16.1%
2021 Wimbledon R128,L vs Van De Zandschulp,1.05,0.81,46.1,2.6,2.9%,59.4%,3.2%,58.1%,28.8%,34.9%
2021 Roland Garros R128,L vs Fognini,0.92,0.68,29.2,2.9,4.3%,55.3%,0.0%,44.2%,37.0%,36.7%
2021 Lille CH F,L vs Bergs,1.11,0.87,90.9,4.2,0.0%,49.0%,2.2%,56.5%,39.5%,34.3%
2020 Roland Garros R128,L vs Dimitrov,0.93,0.70,31.0,2.6,0.0%,40.4%,2.1%,53.2%,38.8%,41.3%
2020 US Open R64,L vs Rublev,0.92,0.65,32.8,2.3,8.9%,64.4%,7.5%,52.5%,34.6%,22.7%
2020 US Open R128,W vs Daniel,1.08,1.40,32.5,2.2,11.3%,67.7%,14.8%,66.7%,45.6%,39.3%
2020 Australian Open R64,L vs Pella,0.84,0.64,27.7,2.1,1.9%,53.8%,4.5%,61.4%,33.3%,32.0%
2020 Australian Open R128,W vs Safwat,0.93,1.15,54.7,7.4,11.0%,68.3%,10.4%,64.9%,39.1%,43.5%
2024 (5 matches),,1.00,0.83,40.0,2.2,5.0%,55.2%,3.3%,54.9%,38.5%,35.2%
2023 (7 matches),,0.96,0.85,43.3,2.3,4.1%,66.1%,4.5%,61.5%,30.5%,33.9%
2021 (3 matches),,1.03,0.79,53.4,3.1,2.4%,55.1%,2.0%,53.6%,34.4%,35.4%
2020 (5 matches),,0.94,0.90,38.0,2.6,7.3%,60.4%,8.4%,60.7%,38.4%,37.0%
2019 (45 matches),,1.03,1.08,52.7,2.8,6.9%,63.3%,8.6%,63.6%,36.6%,39.7%
Career (101 matches),,1.01,0.94,50.7,2.8,6.1%,61.5%,7.1%,60.8%,35.0%,37.8%
