Event,Yrs,Surface,M,W,L,Win%,TB,W,L,TB%,First,Last,Best,MS,DR,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,BPSvd%,BPCnv%
Australian Open,7,Hard,9,2,7,22.2%,4,2,2,50.0%,2016,2025,R64,8,0.87,7.3%,4.1%,58.6%,69.1%,45.7%,59.4%,35.2%,59.5%,35.6%
Roland Garros,11,Clay,16,5,11,31.3%,3,1,2,33.3%,2015,2025,R64,15,0.95,5.1%,4.0%,61.9%,64.8%,50.8%,59.5%,38.5%,55.8%,38.5%
Wimbledon,7,Grass,19,12,7,63.2%,13,9,4,69.2%,2016,2024,R64,14,0.92,5.2%,2.8%,62.0%,69.3%,53.6%,63.3%,33.9%,58.3%,46.6%
US Open,7,Hard,14,7,7,50.0%,11,5,6,45.5%,2016,2024,R64,13,1.02,8.1%,4.5%,58.4%,72.9%,52.0%,64.2%,36.5%,57.7%,34.3%
Montpellier,7,Hard,18,10,8,55.6%,11,2,9,18.2%,2015,2025,QF,18,0.99,5.7%,2.6%,61.9%,70.5%,52.0%,63.5%,36.3%,65.2%,40.5%
Metz,8,Hard,20,10,10,50.0%,12,6,6,50.0%,2014,2024,QF,20,1.02,6.5%,2.5%,67.7%,71.5%,50.8%,64.8%,35.8%,69.3%,38.8%
Rome Masters,3,Clay,7,4,3,57.1%,4,3,1,75.0%,2021,2024,R32,7,0.97,4.7%,2.3%,60.7%,66.5%,52.2%,60.9%,38.1%,51.1%,37.0%
Madrid Masters,2,Clay,3,1,2,33.3%,2,0,2,0.0%,2023,2024,R64,3,1.04,4.5%,1.5%,64.4%,76.9%,51.4%,67.8%,33.3%,37.5%,30.8%
Marrakech,2,Clay,3,1,2,33.3%,2,0,2,0.0%,2019,2024,Q2,3,0.93,6.1%,3.4%,61.1%,69.4%,57.8%,64.9%,32.7%,66.7%,50.0%
Rotterdam,3,Hard,8,5,3,62.5%,6,5,1,83.3%,2020,2024,R16,8,1.01,6.9%,2.7%,62.6%,74.6%,50.0%,65.4%,34.8%,78.9%,30.2%
