Year,M,W,L,Win%,Set W-L,Set%,Game W-L,Game%,TB W-L,TB%,MS,Hld%,Brk%,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,TPW,DR,Best
2025,1,0,1,0.0%,0-2,0.0%,10-13,43.5%,0-1,0.0%,1,72.7%,18.2%,3.1%,6.3%,57.8%,67.6%,55.6%,62.5%,35.8%,47.6%,0.95,R32 (Montpellier)
2024,12,4,8,33.3%,10-20,33.3%,143-162,46.9%,0-4,0.0%,12,73.5%,21.3%,5.4%,1.6%,64.5%,66.6%,48.4%,60.1%,35.5%,48.0%,0.89,SF (Bucharest)
2023,45,21,24,46.7%,54-61,47.0%,584-591,49.7%,13-17,43.3%,45,81.1%,18.9%,5.4%,2.7%,61.1%,70.7%,54.1%,64.2%,35.4%,49.8%,0.99,SF (Eastbourne)
2022,5,2,3,40.0%,6-9,40.0%,69-78,46.9%,1-1,50.0%,5,78.1%,15.3%,5.5%,2.8%,65.4%,74.9%,49.3%,66.1%,32.9%,49.5%,0.97,R16 (Metz)
2021,7,1,6,14.3%,5-14,26.3%,79-112,41.4%,2-2,50.0%,7,67.4%,15.5%,5.5%,3.0%,62.6%,68.8%,40.2%,58.1%,35.5%,46.4%,0.85,R16 (Montpellier)
2020,12,4,8,33.3%,14-22,38.9%,170-197,46.3%,5-5,50.0%,12,78.1%,14.4%,7.4%,2.7%,63.9%,70.8%,50.2%,63.4%,33.8%,48.5%,0.92,QF (Montpellier)
2019,13,6,7,46.2%,16-22,42.1%,179-195,47.9%,4-5,44.4%,13,74.9%,21.0%,7.1%,4.7%,61.9%,70.2%,48.0%,61.8%,36.6%,49.2%,0.96,QF (Metz)
2018,4,0,4,0.0%,3-10,23.1%,47-72,39.5%,1-0,100.0%,4,56.1%,22.6%,3.2%,3.8%,63.2%,56.6%,46.7%,53.0%,35.3%,44.5%,0.75,R16 (Metz)
2017,1,0,1,0.0%,0-2,0.0%,3-12,20.0%,0-0,-,1,25.0%,14.3%,5.2%,5.2%,56.9%,42.4%,36.0%,39.7%,25.0%,34.4%,0.41,R32 (Montpellier)
2016,2,0,2,0.0%,1-5,16.7%,24-36,40.0%,0-0,-,2,63.3%,16.7%,7.1%,2.0%,69.9%,58.4%,49.2%,55.6%,33.5%,45.1%,0.76,R32 (Metz)
Career,102,38,64,37.3%,109-167,39.5%,1308-1468,47.1%,26-35,42.6%,102,76.1%,18.5%,5.8%,3.0%,62.5%,69.1%,50.5%,62.1%,35.2%,48.7%,0.93,
