Match,Result,Avg Speed,1st Avg,1st StDev,1st T Avg,1st Wide Avg,Max 1st,Min 1st,2nd Avg,2nd StDev,2nd T Avg,2nd Wide Avg,Max 2nd,Min 2nd
2023 US Open R128,L vs Mensik,103.9,111.7,5.5,114.9,108.2,122,100,91.1,5.3,96.3,94.0,104,82
2020 US Open R64,L vs Rublev,105.9,114.0,10.6,109.8,114.9,121,66,93.4,7.8,98.1,92.3,114,79
2019 US Open R128,W vs Norrie,104.5,115.0,7.0,117.4,114.5,125,66,87.4,6.2,90.0,90.4,104,68
2019 Roland Garros R64,L vs Khachanov,106.1,116.4,4.8,,,124,101,87.8,9.4,,,110,73
2019 Roland Garros R128,W vs Ebden,106.8,115.6,4.9,,,125,98,88.3,6.5,,,110,78
2018 Wimbledon R128,L vs Tsitsipas,106.9,115.4,3.9,116.6,114.0,124,99,93.5,6.5,98.6,102.0,109,81
2016 Roland Garros R128,L vs Goffin,101.3,106.1,6.9,,,119,91,88.9,10.0,,,103,71
Career (7 matches),,105.2,113.9,6.0,114.9,112.8,125,66,90.0,7.1,95.1,92.4,114,68
