Date,Tournament,Surface,Rd,Rk,vRk,,Score,DR,A%,DF%,1stIn,1st%,2nd%,BPSvd,Time
10-Nov-2025,Lyon CH,Hard,Q1,435,254,(8) Geoffrey Blancaneaux [FRA] d. (WC) Barrere,6-4 6-1,0.58,7.1%,5.4%,66.1%,62.2%,26.3%,6/10,1:12
22-Sep-2025,Orleans CH,Hard,R32,363,213,Justin Engel [GER] d. (WC) Barrere,6-3 6-4,0.80,5.7%,7.5%,69.8%,73.0%,50.0%,3/5,1:02
15-Sep-2025,Saint-Tropez CH,Hard,R32,361,306,(Q) Tom Paris [FRA] d. (WC) Barrere,6-4 3-6 6-0,0.83,0.0%,8.0%,58.7%,63.6%,35.5%,6/11,1:36
08-Sep-2025,Rennes CH,Hard,R16,376,152,(3) Harold Mayot [FRA] d. (Alt) Barrere,6-3 7-6(8),0.74,3.0%,2.0%,59.6%,59.3%,45.0%,10/14,1:38
08-Sep-2025,Rennes CH,Hard,R32,376,1709,(Alt) Barrere d. (WC) Daniel Jade [FRA],6-1 6-2,1.82,22.5%,2.5%,65.0%,69.2%,64.3%,5/6,0:53
30-Jun-2025,Troyes CH,Clay,R32,369,290,Arthur Gea [FRA] d. Barrere,2-6 6-0 6-1,0.72,6.6%,5.3%,52.6%,55.0%,36.1%,8/14,1:50
26-May-2025,Roland Garros,Clay,Q1,296,127,(22) Dalibor Svrcina [CZE] d. Barrere,6-2 6-4,0.79,0.0%,2.8%,62.5%,62.2%,48.1%,8/11,
13-May-2025,Bordeaux CH,Clay,R32,222,239,(Alt) Benjamin Hassan [LBN] d. (Q) Barrere,6-3 3-1 RET,0.75,4.0%,8.0%,52.0%,65.4%,41.7%,5/8,0:56
13-May-2025,Bordeaux CH,Clay,Q2,222,276,(3) Barrere d. (7) Michael Geerts [BEL],6-4 6-2,1.59,14.8%,1.9%,61.1%,78.8%,52.4%,1/2,1:08
13-May-2025,Bordeaux CH,Clay,Q1,222,535,(3) Barrere d. (Alt) Lucas Bouquet [FRA],6-4 6-3,1.41,4.2%,8.3%,43.8%,71.4%,55.6%,2/4,1:12
05-May-2025,Francavilla al Mare CH,Clay,R32,222,263,(Alt) Elias Ymer [SWE] d. Barrere,4-6 7-5 7-5,0.92,3.7%,6.4%,47.7%,65.4%,45.6%,7/13,2:40
29-Apr-2025,Aix-en-Provence CH,Clay,R32,220,85,Mariano Navone [ARG] d. (Alt) Barrere,7-6(3) 6-0,0.41,1.6%,6.6%,47.5%,55.2%,46.9%,4/8,1:10
14-Apr-2025,Oeiras 4 CH,Clay,QF,163,62,(1) Francisco Comesana [ARG] d. Barrere,7-5 6-4,0.92,1.3%,2.6%,62.3%,58.3%,55.2%,4/8,1:42
14-Apr-2025,Oeiras 4 CH,Clay,R16,163,304,Barrere d. (Q) Stefano Travaglia [ITA],6-4 7-6(12),1.16,7.6%,1.3%,58.2%,73.9%,48.5%,3/6,2:00
14-Apr-2025,Oeiras 4 CH,Clay,R32,163,173,Barrere d. Luca Van Assche [FRA],6-4 7-5,1.07,5.4%,2.7%,60.8%,71.1%,44.8%,3/5,1:39
