Match,Result,Avg Speed,1st Avg,1st StDev,1st T Avg,1st Wide Avg,Max 1st,Min 1st,2nd Avg,2nd StDev,2nd T Avg,2nd Wide Avg,Max 2nd,Min 2nd
2023 US Open R128,L vs Davis,87.8,91.5,6.5,94.5,88.1,105,81,84.0,4.4,86.0,83.0,93,77
2022 US Open R128,L vs Williams,94.8,105.7,9.1,108.5,104.2,115,80,83.0,4.6,87.0,87.5,90,72
2021 US Open R128,L vs Pliskova,98.9,106.5,4.7,108.7,103.6,115,98,85.9,5.0,84.0,88.8,94,73
2017 Australian Open R64,L vs Bacsinszky,90.1,99.0,7.4,104.4,97.6,114,77,77.9,4.9,78.0,78.0,87,67
2017 Australian Open R128,W vs Zheng,95.5,106.3,7.3,112.1,108.3,119,94,79.2,3.9,78.5,83.0,87,72
2016 Roland Garros R128,L vs Kvitova,98.4,108.9,6.6,112.8,105.4,119,78,87.2,6.1,79.0,90.8,110,70
2016 Australian Open R64,L vs Azarenka,95.1,104.4,5.9,,,113,90,82.5,4.1,,,91,75
2015 US Open R64,L vs Schmiedlova,94.5,105.4,7.7,,,118,84,78.7,6.9,,,94,65
2015 Wimbledon R128,L vs Stosur,96.3,104.6,7.1,,,113,86,86.1,4.4,,,94,74
2015 Roland Garros R64,L vs Mladenovic,98.6,107.0,7.1,,,118,87,86.6,7.2,,,97,69
2014 Roland Garros R128,L vs Flipkens,94.4,106.0,10.7,,,121,75,85.1,6.2,,,102,75
Career (11 matches),,95.1,104.5,7.3,106.8,101.2,121,75,83.4,5.5,82.5,86.9,110,65
