Match,Result,BLR,DR+,EI,CBF,Deuce A%,Deuce SPW%,Ad A%,Ad SPW%,Deuce RPW%,Ad RPW%
2023 US Open R128,L vs Davis,1.13,0.69,44.8,2.1,0.0%,53.6%,0.0%,19.2%,41.7%,34.8%
2023 Indian Wells R128,L vs Raducanu,0.99,0.63,43.7,2.7,3.3%,43.3%,11.5%,42.3%,28.0%,45.5%
2023 Austin R32,L vs Watson,0.97,0.82,63.4,2.5,7.3%,58.5%,2.5%,47.5%,27.3%,52.5%
2023 Lyon QF,L vs Parks,0.93,0.66,49.6,3.5,3.3%,56.7%,0.0%,48.0%,40.6%,26.7%
2022 US Open R128,L vs Williams,1.09,0.72,54.6,2.7,9.4%,43.8%,9.7%,45.2%,36.4%,37.5%
2022 Roland Garros R32,L vs Swiatek,0.95,0.65,45.5,2.0,3.0%,45.5%,6.3%,59.4%,24.1%,42.3%
2022 Miami R128,L vs Fruhvirtova,0.93,0.57,41.4,2.1,0.0%,52.2%,4.5%,31.8%,40.7%,29.2%
2022 Indian Wells R64,W vs Pliskova,1.09,1.12,76.5,36.4,3.9%,56.9%,2.2%,51.1%,40.0%,54.5%
2022 Lyon R32,L vs Rus,0.94,0.41,32.2,2.3,0.0%,36.4%,5.0%,35.0%,45.0%,10.5%
2022 Australian Open R32,L vs Halep,1.02,0.57,38.6,2.2,0.0%,39.3%,0.0%,38.5%,40.9%,26.3%
2022 Australian Open R64,W vs Raducanu,1.04,1.17,70.6,3.3,5.8%,48.1%,2.1%,58.3%,58.7%,46.3%
2021 US Open R128,L vs Pliskova,0.80,0.54,42.1,2.3,0.0%,44.8%,8.7%,69.6%,38.5%,19.0%
2021 Roland Garros R64,L vs Badosa,0.92,0.36,26.5,2.0,0.0%,45.0%,0.0%,15.8%,28.6%,25.0%
2021 Roland Garros R128,W vs Burel,1.05,1.14,75.6,2.5,4.2%,54.2%,0.0%,46.8%,55.6%,52.4%
2021 Charleston 2 QF,W vs Rogers,1.06,1.76,45.5,2.5,11.1%,70.4%,8.7%,69.6%,58.3%,41.7%
2021 Charleston 1 F,L vs Kudermetova,0.87,0.71,50.6,2.4,8.8%,58.8%,3.0%,51.5%,24.2%,50.0%
2021 Charleston 1 R16,W vs Kvitova,1.07,1.50,52.2,2.5,3.3%,46.7%,3.7%,70.4%,53.8%,65.2%
2021 Australian Open R128,L vs Barty,0.98,0.14,25.6,2.0,11.8%,23.5%,0.0%,18.8%,7.1%,15.4%
2020 Roland Garros R128,L vs Azarenka,0.89,0.38,34.3,2.1,0.0%,42.1%,0.0%,47.1%,27.3%,20.0%
2020 US Open R128,W vs Cabrera,1.20,1.25,50.7,2.5,6.3%,72.9%,4.5%,50.0%,30.8%,50.0%
2023 (4 matches),,0.99,0.70,52.0,2.6,3.9%,53.5%,3.4%,40.2%,33.6%,40.9%
2022 (7 matches),,1.02,0.80,56.6,2.7,3.7%,47.3%,4.0%,48.2%,41.8%,39.8%
2021 (7 matches),,0.97,0.83,50.7,2.3,5.4%,51.2%,3.2%,51.1%,41.3%,42.6%
2020 (3 matches),,1.01,0.70,41.8,2.2,3.3%,61.1%,3.7%,45.1%,25.3%,39.7%
2019 (19 matches),,1.04,1.09,56.8,2.9,0.8%,53.3%,0.9%,55.4%,48.5%,47.9%
Career (213 matches),,1.01,1.00,56.4,2.7,4.0%,55.8%,3.9%,56.2%,43.1%,44.1%
