Match,Result,Winners,UFEs,Ratio,Wnr/Pt,UFE/Pt,RallyWinners,RallyUFEs,RallyRatio,Rally Wnr/Pt,Rally UFE/Pt,FH Wnr/Pt,BH Wnr/Pt,vs Ratio,vs Wnr/Pt,vs UFE/Pt
2023 US Open R128,L vs Davis,7,36,0.2,6.9%,35.6%,7,32,0.2,7.6%,34.8%,4.3%,3.3%,0.5,8.9%,16.8%
2023 Roland Garros R128,L vs Noskova,11,17,0.6,14.1%,21.8%,9,16,0.6,12.7%,22.5%,8.5%,4.2%,1.4,23.1%,16.7%
2023 Indian Wells R128,L vs Raducanu,13,26,0.5,12.9%,25.7%,9,22,0.4,10.1%,24.7%,4.5%,5.6%,0.6,6.9%,10.9%
2023 Austin R32,L vs Watson,28,53,0.5,17.0%,32.1%,24,49,0.5,16.3%,33.3%,10.2%,4.1%,0.6,14.5%,22.4%
2023 Lyon QF,L vs Parks,5,17,0.3,4.3%,14.5%,4,15,0.3,3.8%,14.4%,2.9%,0.0%,1.0,23.9%,23.1%
2022 US Open R128,L vs Williams,18,25,0.7,14.1%,19.5%,12,17,0.7,12.1%,17.2%,10.1%,2.0%,0.9,18.0%,19.5%
2022 Roland Garros R32,L vs Swiatek,14,32,0.4,11.7%,26.7%,11,28,0.4,9.8%,25.0%,4.5%,3.6%,0.5,11.7%,22.5%
2022 Miami R128,L vs Fruhvirtova,14,29,0.5,14.6%,30.2%,13,28,0.5,14.1%,30.4%,6.5%,7.6%,1.0,15.6%,15.6%
2022 Indian Wells R64,W vs Pliskova,26,32,0.8,12.6%,15.5%,23,25,0.9,12.9%,14.0%,7.9%,5.1%,0.8,16.0%,18.9%
2022 Lyon R32,L vs Rus,11,29,0.4,13.6%,35.8%,10,25,0.4,13.3%,33.3%,10.7%,2.7%,1.0,9.9%,9.9%
2022 Australian Open R32,L vs Halep,11,17,0.6,11.6%,17.9%,11,15,0.7,12.4%,16.9%,7.9%,4.5%,1.7,20.0%,11.6%
2022 Australian Open R64,W vs Raducanu,39,33,1.2,20.9%,17.6%,35,31,1.1,19.8%,17.5%,12.4%,7.3%,0.8,13.9%,17.1%
2021 US Open R128,L vs Pliskova,14,18,0.8,14.1%,18.2%,12,12,1.0,15.8%,15.8%,11.8%,3.9%,1.6,25.3%,16.2%
2021 Roland Garros R64,L vs Badosa,9,13,0.7,11.8%,17.1%,9,13,0.7,15.0%,21.7%,,,10.0,13.2%,1.3%
2021 Roland Garros R128,W vs Burel,30,27,1.1,16.5%,14.8%,30,27,1.1,17.9%,16.1%,,,0.8,17.6%,22.5%
2021 Charleston 2 QF,W vs Rogers,17,10,1.7,17.3%,10.2%,12,10,1.2,13.5%,11.2%,10.1%,3.4%,0.6,16.3%,25.5%
2021 Charleston 1 F,L vs Kudermetova,18,26,0.7,13.8%,20.0%,14,20,0.7,12.5%,17.9%,6.3%,5.4%,1.1,19.2%,16.9%
2021 Charleston 1 R16,W vs Kvitova,11,16,0.7,10.4%,15.1%,9,11,0.8,9.5%,11.6%,5.3%,4.2%,0.7,15.1%,21.7%
2021 Australian Open R128,L vs Barty,1,26,0.0,1.7%,43.3%,1,26,0.0,2.0%,51.0%,,,1.0,8.3%,8.3%
2020 Roland Garros R128,L vs Azarenka,5,16,0.3,6.4%,20.5%,5,16,0.3,7.1%,22.9%,,,0.7,10.3%,14.1%
Career (49 matches),,951,1436,0.7,15.1%,22.8%,821,1269,0.6,14.4%,22.3%,7.8%,5.2%,0.8,13.6%,17.6%
