Event,Yrs,Surface,M,W,L,Win%,TB,W,L,TB%,First,Last,Best,MS,DR,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,BPSvd%,BPCnv%
Australian Open,11,Hard,21,10,11,47.6%,4,2,2,50.0%,2014,2025,R32,20,0.95,3.9%,4.9%,58.1%,64.9%,43.4%,55.9%,41.9%,53.2%,42.0%
Roland Garros,10,Clay,16,6,10,37.5%,4,2,2,50.0%,2014,2023,R32,15,0.90,4.9%,5.1%,54.3%,65.1%,45.9%,56.3%,39.2%,54.3%,44.3%
Wimbledon,5,Grass,6,1,5,16.7%,2,0,2,0.0%,2015,2019,R128,5,0.77,5.3%,7.4%,53.0%,68.7%,40.9%,55.6%,34.0%,56.4%,47.4%
US Open,11,Hard,16,5,11,31.3%,3,1,2,33.3%,2013,2023,R64,13,0.89,5.6%,8.3%,55.2%,66.3%,38.1%,53.7%,41.4%,44.3%,38.7%
Olympics,2,,2,0,2,0.0%,0,0,0,-,2016,2024,R64,2,0.54,0.9%,6.6%,59.4%,50.8%,32.6%,43.4%,30.5%,52.6%,14.3%
Fed Cup,3,,11,8,3,72.7%,2,1,1,50.0%,2011,2013,,0,,,,,,,,,,
Rome,3,Clay,8,5,3,62.5%,0,0,0,-,2016,2023,R16,8,1.11,4.1%,6.4%,52.7%,65.2%,45.0%,55.7%,49.0%,50.9%,54.1%
Madrid,4,Clay,9,4,5,44.4%,0,0,0,-,2016,2023,R32,9,0.97,5.5%,6.3%,57.5%,63.6%,43.3%,55.0%,43.8%,63.3%,54.4%
Miami,5,Hard,7,2,5,28.6%,1,1,0,100.0%,2015,2023,R64,5,0.75,5.8%,5.5%,49.8%,56.9%,42.8%,49.8%,37.5%,46.2%,47.6%
Indian Wells,5,Hard,8,3,5,37.5%,3,0,3,0.0%,2016,2023,R32,8,0.97,5.8%,5.7%,53.1%,66.7%,43.1%,55.6%,43.0%,53.8%,38.4%
Dubai,2,Hard,3,1,2,33.3%,2,1,1,50.0%,2018,2023,Q2,3,0.95,2.4%,8.0%,56.2%,68.1%,40.9%,56.2%,41.7%,33.3%,36.7%
Lyon,2,Hard,4,2,2,50.0%,0,0,0,-,2022,2023,QF,4,0.91,3.6%,6.7%,55.7%,66.7%,42.9%,56.1%,39.8%,58.8%,57.9%
