Match,Result,BP Games,BP Conv/BPG,BreakBack%,BPF Games,Hold/BPFG,Consol%,SvForSet,SvStaySet,SvForMatch,SvStayMatch
2025 United Cup QF,L vs Hurkacz,8% (1/12),0% (0/1),0/1,17% (2/12),50% (1/2),0/0,0/0,2/2,0/0,0/0
2024 Brest CH R16,L vs Fonseca,11% (1/9),0% (0/1),0/3,44% (4/9),25% (1/4),0/0,0/0,1/1,0/0,1/1
2024 Wimbledon R128,L vs Munar,16% (3/19),33% (1/3),0/3,53% (10/19),70% (7/10),1/1,1/1,3/3,0/0,1/1
2024 Queen's Club R16,W vs Mpetshi Perricard,27% (3/11),67% (2/3),0/0,0% (0/11),- (0/0),2/2,2/2,1/1,1/1,0/0
2022 Rome CH R32,L vs Galarneau,13% (1/8),0% (0/1),0/3,71% (5/7),20% (1/5),0/0,0/0,0/1,0/0,0/0
2018 Great Britain F2 R32,L vs Sijsling,0% (0/7),- (0/0),0/4,71% (5/7),0% (0/5),0/0,0/0,0/1,0/0,0/1
2017 Belgium F8 QF,L vs Hoang,50% (7/14),86% (6/7),1/7,67% (10/15),30% (3/10),4/6,1/1,3/3,0/0,3/3
2017 Spain F4 QF,L vs Travaglia,0% (0/7),- (0/0),0/4,71% (5/7),0% (0/5),0/0,0/0,0/1,0/0,0/1
2015 Belgium F12 QF,L vs Hoang,27% (3/11),100% (3/3),2/5,60% (6/10),17% (1/6),2/3,0/0,1/1,0/0,0/0
2025 (1 matches),,8.3%,0.0%,0.0%,16.7%,50.0%,-,-,100.0%,-,-
2024 (3 matches),,17.9%,42.9%,0.0%,35.9%,57.1%,100.0%,100.0%,100.0%,100.0%,100.0%
2022 (1 matches),,12.5%,0.0%,0.0%,71.4%,20.0%,-,-,0.0%,-,-
2018 (1 matches),,0.0%,-,0.0%,71.4%,0.0%,-,-,0.0%,-,0.0%
2017 (2 matches),,33.3%,85.7%,9.1%,68.2%,20.0%,66.7%,100.0%,75.0%,-,75.0%
Career (9 matches),,19.4%,63.2%,10.0%,48.5%,29.8%,75.0%,100.0%,78.6%,100.0%,71.4%
