Split,M,W,L,Win%,Set W-L,Set%,Game W-L,Game%,TB W-L,TB%,MS,Hld%,Brk%,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,TPW,DR
Hard,115,50,65,43.5%,123-144,46.1%,1282-1302,49.6%,17-27,38.6%,115,69.0%,30.7%,5.2%,6.3%,63.3%,66.4%,45.0%,58.6%,41.7%,50.1%,1.01
Clay,31,15,16,48.4%,35-39,47.3%,347-383,47.5%,10-6,62.5%,30,68.9%,25.9%,3.3%,5.7%,65.3%,65.0%,46.0%,58.4%,40.9%,49.3%,0.98
Grass,9,2,7,22.2%,8-14,36.4%,108-122,47.0%,2-4,33.3%,9,62.5%,32.1%,5.3%,5.1%,69.3%,66.5%,47.8%,60.8%,36.3%,49.0%,0.93
Grand Slams,21,6,15,28.6%,21-34,38.2%,256-291,46.8%,2-5,28.6%,21,69.9%,24.5%,5.0%,7.2%,64.9%,67.5%,43.8%,59.2%,38.3%,48.6%,0.94
Premiers,19,5,14,26.3%,16-29,35.6%,203-235,46.3%,2-7,22.2%,19,68.8%,24.8%,5.2%,5.7%,64.1%,66.0%,46.5%,59.0%,38.5%,48.6%,0.94
Internationals,83,41,42,49.4%,93-93,50.0%,926-909,50.5%,19-20,48.7%,83,68.3%,32.7%,5.1%,6.0%,64.4%,66.0%,45.7%,58.8%,42.0%,50.4%,1.02
Finals,2,1,1,50.0%,2-2,50.0%,22-15,59.5%,0-1,0.0%,2,66.7%,55.6%,3.9%,7.8%,66.7%,64.0%,37.2%,55.0%,51.2%,53.1%,1.14
Semi-finals,6,2,4,33.3%,6-8,42.9%,64-72,47.1%,1-1,50.0%,6,67.2%,26.9%,5.7%,9.4%,60.2%,67.6%,43.4%,57.9%,39.1%,48.5%,0.93
Quarter-finals,10,6,4,60.0%,12-10,54.5%,98-94,51.0%,1-1,50.0%,10,63.5%,38.3%,4.7%,6.6%,64.2%,65.2%,40.8%,56.5%,44.7%,50.4%,1.03
vs Righties,137,57,80,41.6%,143-176,44.8%,1516-1604,48.6%,27-33,45.0%,136,67.6%,30.0%,4.9%,6.2%,63.9%,66.1%,45.0%,58.5%,40.9%,49.6%,0.99
vs Lefties,16,9,7,56.3%,20-18,52.6%,187-173,51.9%,1-3,25.0%,16,73.6%,30.2%,5.0%,5.9%,65.8%,66.2%,48.5%,60.2%,42.4%,51.3%,1.07
vs Top 10,10,1,9,10.0%,6-19,24.0%,101-142,41.6%,0-2,0.0%,10,59.2%,24.0%,4.6%,6.9%,67.5%,61.7%,39.9%,54.6%,37.1%,46.1%,0.82
