Match,Result,RiP%,RiP W%,RetWnr%,FH/BH,RDI,Slice%,1st: RiP%,RiP W%,RetWnr%,RDI,Slice%,2nd: RiP%,RiP W%,RetWnr%,RDI,Slice%
2025 Guangzhou R16,L vs Cocciaretto,72.4%,47.3%,5.3%,1/3,2.28,6.3%,75.0%,46.7%,5.0%,2.30,8.5%,76.9%,50.0%,7.7%,2.22,0.0%
2025 Roland Garros Q3,L vs Sierra,79.2%,50.0%,24.5%,8/5,2.19,0.0%,84.2%,46.9%,31.6%,2.20,0.0%,90.9%,60.0%,9.1%,2.17,0.0%
2024 Hong Kong R32,W vs Inoue,73.0%,55.6%,0.0%,0/0,2.35,4.7%,60.5%,57.7%,0.0%,2.57,4.2%,100.0%,53.6%,0.0%,2.08,5.3%
2024 Hua Hin R16,L vs Siegemund,77.5%,45.3%,3.6%,1/3,2.35,70.6%,80.7%,43.3%,4.8%,2.33,70.2%,95.0%,52.6%,0.0%,2.39,71.4%
2024 Olympics R16,L vs Swiatek,88.9%,42.2%,2.8%,0/2,2.38,5.1%,91.3%,38.1%,4.3%,2.45,7.1%,91.7%,50.0%,0.0%,2.19,0.0%
2024 Madrid R64,L vs Swiatek,69.2%,44.4%,5.8%,1/2,2.86,2.9%,69.7%,39.1%,6.1%,2.95,3.3%,81.3%,53.8%,6.3%,2.17,0.0%
2024 Austin F,L vs Yuan,89.3%,50.7%,2.7%,1/1,2.43,3.1%,90.9%,45.0%,4.5%,2.41,4.8%,87.1%,59.3%,0.0%,2.48,0.0%
2024 Hua Hin R32,W vs Wang,94.9%,64.9%,2.6%,0/1,1.75,8.0%,100.0%,63.2%,5.3%,1.94,6.7%,94.7%,66.7%,0.0%,1.47,10.0%
2023 Guangzhou F,W vs Linette,83.3%,68.9%,1.9%,0/1,2.74,3.6%,83.3%,73.3%,2.8%,2.70,5.0%,88.2%,60.0%,0.0%,2.85,0.0%
2023 Roland Garros R128,L vs Garcia,56.6%,42.9%,7.1%,1/6,2.74,6.1%,56.4%,48.4%,9.1%,2.76,8.0%,65.8%,36.0%,5.3%,2.68,0.0%
2023 Madrid R64,W vs Andreescu,75.6%,46.7%,8.4%,3/7,2.24,14.9%,79.7%,39.7%,10.1%,2.32,17.6%,81.8%,63.0%,6.1%,2.05,8.7%
2022 Australian Open R128,W vs Hruncakova,86.8%,52.5%,7.4%,4/1,2.16,10.7%,91.3%,50.0%,8.7%,2.31,15.8%,89.5%,58.8%,5.3%,1.86,0.0%
2021 BJK Cup RR,W vs Pattinama Kerkhove,66.0%,50.0%,7.2%,4/3,2.42,6.3%,69.1%,44.7%,5.9%,2.52,11.5%,77.3%,64.7%,13.6%,2.31,0.0%
2021 BJK Cup RR,W vs Rus,78.4%,53.6%,2.3%,1/1,1.98,0.0%,83.3%,53.3%,2.8%,1.90,0.0%,81.8%,55.6%,0.0%,2.15,0.0%
2021 Lyon R32,L vs Rus,66.7%,55.8%,9.0%,5/2,2.39,8.3%,71.2%,56.8%,9.6%,2.57,13.9%,75.0%,53.3%,10.0%,2.21,2.8%
2020 Acapulco SF,L vs Watson,70.0%,53.6%,3.8%,2/1,1.92,19.5%,63.8%,53.3%,6.4%,1.87,29.6%,83.9%,53.8%,0.0%,2.01,0.0%
2019 Miami R64,L vs Bertens,66.7%,31.3%,2.1%,1/0,2.11,18.4%,58.3%,21.4%,0.0%,2.02,28.0%,81.8%,38.9%,4.5%,2.29,0.0%
2019 Miami R128,W vs Puig,74.5%,63.2%,7.8%,3/1,2.24,5.6%,77.8%,64.3%,5.6%,2.49,12.5%,90.9%,60.0%,18.2%,2.04,0.0%
2018 Wuhan R32,L vs Kasatkina,75.3%,50.0%,1.2%,0/1,2.33,2.6%,77.4%,47.9%,1.6%,2.40,3.4%,84.2%,56.3%,0.0%,2.13,0.0%
Last 52 Weeks (2 matches),,75.2%,48.5%,13.2%,52.9%,2.24,3.4%,78.6%,46.8%,15.3%,2.25,4.3%,83.3%,55.0%,8.3%,2.21,0.0%
Career (19 matches),,75.1%,50.6%,5.4%,46.8%,2.32,12.3%,76.8%,48.6%,6.5%,2.37,14.4%,84.4%,54.7%,4.0%,2.21,7.8%
