Match,Result,BLR,DR+,EI,CBF,Deuce A%,Deuce SPW%,Ad A%,Ad SPW%,Deuce RPW%,Ad RPW%
2025 Guangzhou R16,L vs Cocciaretto,1.00,0.84,70.7,5.5,0.0%,60.0%,0.0%,48.8%,25.6%,51.4%
2025 Roland Garros Q3,L vs Sierra,0.88,0.71,46.7,2.1,0.0%,48.5%,0.0%,33.3%,51.9%,42.3%
2024 Hong Kong R32,W vs Inoue,0.95,1.49,57.2,2.2,3.0%,75.8%,0.0%,66.7%,38.5%,51.4%
2024 Hua Hin 2 R16,L vs Siegemund,0.93,0.89,79.9,4.2,5.2%,50.0%,0.0%,62.1%,40.7%,44.2%
2024 US Open R128,L vs Parry,0.90,0.78,66.5,2.2,16.7%,61.9%,5.1%,66.7%,18.6%,45.9%
2024 Paris Olympics R16,L vs Swiatek,0.80,0.72,54.0,2.3,0.0%,57.1%,4.3%,52.2%,40.5%,40.0%
2024 Wimbledon R128,L vs Vekic,0.81,0.66,56.7,4.1,6.8%,65.9%,9.8%,63.4%,23.3%,35.1%
2024 Madrid R64,L vs Swiatek,0.81,0.55,37.3,2.1,0.0%,42.3%,4.3%,52.2%,29.6%,44.0%
2024 Austin F,L vs Yuan,0.91,0.81,57.6,3.0,4.3%,41.3%,4.7%,58.1%,38.5%,52.8%
2024 Hua Hin R32,W vs Wang,1.15,2.48,32.0,2.0,0.0%,63.2%,0.0%,77.8%,70.0%,57.9%
2023 Guangzhou F,W vs Linette,0.94,1.71,41.0,2.1,4.8%,71.4%,5.3%,63.2%,63.0%,55.6%
2023 US Open R64,L vs Pera,0.78,0.85,61.7,5.4,8.3%,64.6%,8.5%,70.2%,40.0%,31.1%
2023 Wimbledon R128,L vs Andreeva,0.83,0.93,72.3,2.6,8.0%,64.0%,4.3%,69.6%,34.4%,40.4%
2023 Roland Garros R128,L vs Garcia,0.92,0.77,75.0,2.7,6.6%,65.6%,1.8%,61.4%,26.9%,34.0%
2023 Madrid R64,W vs Andreescu,1.06,1.21,71.6,13.0,9.1%,58.2%,1.9%,69.8%,39.3%,43.1%
2022 US Open R32,L vs Riske Amritraj,0.87,0.86,72.2,2.5,2.3%,53.5%,5.0%,60.0%,37.5%,48.9%
2022 US Open R64,W vs Sakkari,1.14,1.12,78.9,5.7,1.7%,55.0%,1.9%,59.3%,35.8%,49.0%
2022 Wimbledon R128,L vs Niemeier,1.06,0.50,42.1,2.0,0.0%,50.0%,7.1%,57.1%,14.8%,30.4%
2022 Australian Open R128,W vs Hruncakova,0.98,1.53,53.0,3.0,0.0%,64.3%,4.0%,72.0%,41.7%,59.4%
2021 Roland Garros R128,L vs Collins,1.04,0.77,64.1,2.5,6.0%,52.0%,0.0%,71.1%,20.5%,37.5%
2025 (2 matches),,0.95,0.78,60.7,3.1,0.0%,55.1%,0.0%,42.5%,36.4%,47.6%
2024 (8 matches),,0.90,0.89,59.2,2.5,5.4%,56.4%,3.6%,62.2%,35.5%,45.7%
2023 (5 matches),,0.91,1.02,67.5,3.3,7.7%,63.8%,4.1%,67.1%,38.2%,39.7%
2022 (4 matches),,1.02,1.00,65.6,2.9,1.3%,55.3%,4.1%,61.2%,34.1%,48.3%
2021 (4 matches),,1.01,1.02,61.8,3.3,6.5%,56.5%,1.8%,64.5%,38.3%,42.5%
Career (50 matches),,0.97,0.96,60.1,2.8,3.6%,56.3%,2.5%,58.0%,40.1%,45.0%
