Year,WTA Rank,Points,Elo Rank,Elo,hElo Rank,hElo,cElo Rank,cElo,gElo Rank,gElo,Doubles: WTA Rank,Points,D-Lo Rank,D-Lo
Current (2026-03-30),179,400,99,1719,92,1695,92,1645,109,1557,645,96,,
2025,175,404,112,1690,102,1662,107,1630,116,1542,614,106
2024,98,774,113,1685,106,1655,89,1650,116,1533,91,932
2023,70,926,70,1737,76,1679,63,1675,86,1575,,
2022,50,997,92,1707,89,1669,81,1641,89,1553,,
2021,131,582,146,1609,141,1574,137,1555,119,1521,,
2020,123,623,91,1689,81,1670,,,,,594,85
2019,144,430,155,1609,146,1567,146,1542,135,1491,458,128
2018,209,284,,,,,,,,,327,189
2017,639,35,,,,,,,,,1146,10
2016,973,10,,,,,,,,,599,61
