Match,Result,RallyLen,RLen-Serve,RLen-Return,1-3 W%,4-6 W%,7-9 W%,10+ W%,FH/GS,BH Slice%,FHP,FHP/100,BHP,BHP/100
2025 Guangzhou R16,L vs Cocciaretto,3.7,3.8,3.6,47.3%,48.9%,60.0%,18.2%,46.4%,8.9%,6.5,5.8,9.0,7.4
2025 Roland Garros Q3,L vs Sierra,4.2,4.3,4.0,44.1%,38.2%,50.0%,57.1%,63.3%,8.3%,14.5,12.2,3.0,4.6
2024 Hong Kong R32,W vs Inoue,3.8,3.6,4.0,53.6%,58.6%,57.1%,80.0%,48.7%,6.8%,14.5,14.5,6.5,6.0
2024 Hua Hin R16,L vs Siegemund,4.2,4.1,4.4,53.6%,39.3%,53.8%,46.7%,67.8%,13.8%,16.0,6.1,-3.0,-2.7
2024 Olympics R16,L vs Swiatek,4.2,4.1,4.2,48.4%,36.8%,56.3%,57.1%,56.3%,5.1%,-1.5,-1.3,0.5,0.5
2024 Madrid R64,L vs Swiatek,3.4,3.4,3.4,43.8%,38.5%,33.3%,40.0%,54.7%,1.6%,5.5,8.1,-11.0,-19.0
2024 Austin F,L vs Yuan,4.3,3.8,4.8,50.0%,47.7%,42.9%,38.5%,70.4%,5.5%,-9.0,-4.5,5.5,6.5
2024 Hua Hin R32,W vs Wang,4.2,3.3,5.1,67.5%,52.6%,76.9%,100.0%,53.5%,6.1%,9.0,12.5,3.5,5.6
2023 Guangzhou F,W vs Linette,4.5,4.2,4.7,59.6%,78.6%,42.9%,50.0%,59.8%,6.6%,18.5,16.5,19.5,27.5
2023 Roland Garros R128,L vs Garcia,2.6,2.5,2.6,50.0%,41.5%,50.0%,50.0%,51.8%,5.3%,11.5,12.5,4.5,5.2
2023 Madrid R64,W vs Andreescu,3.2,3.0,3.4,52.3%,51.9%,46.7%,60.0%,48.8%,6.0%,13.5,10.9,6.0,4.7
2022 Australian Open R128,W vs Hruncakova,3.6,2.7,4.4,52.9%,57.1%,76.9%,80.0%,46.0%,1.0%,11.0,12.8,10.5,10.5
2021 BJK Cup RR,W vs Pattinama Kerkhove,3.1,2.9,3.2,52.1%,50.0%,66.7%,66.7%,63.0%,8.6%,5.5,4.1,4.5,6.1
2021 BJK Cup RR,W vs Rus,4.6,4.3,4.8,56.8%,56.6%,41.9%,63.6%,59.0%,12.7%,11.0,5.9,18.0,15.7
2021 Lyon R32,L vs Rus,3.8,3.9,3.8,50.5%,40.5%,50.0%,57.1%,58.6%,4.2%,2.5,1.5,6.5,5.7
2020 Acapulco SF,L vs Watson,3.4,2.9,3.9,45.1%,45.5%,50.0%,63.6%,57.1%,13.2%,7.0,6.1,5.5,7.0
2019 Miami R64,L vs Bertens,3.8,4.4,3.1,45.6%,18.5%,70.0%,42.9%,63.1%,10.3%,-4.5,-4.6,-4.0,-7.7
2019 Miami R128,W vs Puig,3.4,3.0,3.9,59.7%,45.5%,90.0%,80.0%,58.3%,1.7%,8.5,10.8,8.0,14.0
2018 Wuhan R32,L vs Kasatkina,5.0,5.2,4.9,39.5%,53.2%,41.4%,52.6%,53.7%,1.7%,7.5,3.7,-4.5,-2.6
Last 52 Weeks (2 matches),,3.9,4.0,3.8,46.1%,44.3%,54.8%,33.3%,53.8%,8.7%,10.5,9.1,6.0,6.5
Career (19 matches),,3.8,3.6,4.0,50.7%,47.4%,53.5%,54.9%,57.3%,6.8%,7.8,6.0,4.7,5.0
