Year,M,W,L,Win%,Set W-L,Set%,Game W-L,Game%,TB W-L,TB%,MS,Hld%,Brk%,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,TPW,DR,Best
2026,10,10,0,100.0%,20-1,95.2%,128-54,70.3%,2-0,100.0%,10,81.1%,58.9%,0.5%,2.7%,74.1%,65.8%,56.2%,63.3%,54.9%,59.1%,1.50,W (2x)
2025,13,8,5,61.5%,17-12,58.6%,138-127,52.1%,2-1,66.7%,12,59.5%,43.5%,1.1%,4.1%,73.6%,58.5%,40.8%,53.8%,47.4%,50.6%,1.03,W (W75 Lexington)
2024,5,3,2,60.0%,5-5,50.0%,50-45,52.6%,1-0,100.0%,5,67.3%,42.0%,1.3%,4.3%,62.5%,66.8%,45.6%,58.9%,47.4%,53.1%,1.15,SF (Makarska 125)
2023,5,4,1,80.0%,9-2,81.8%,63-42,60.0%,1-0,100.0%,0,,,,,,,,,,,,F (W100 Tokyo)
2022,33,24,9,72.7%,51-28,64.6%,409-324,55.8%,4-1,80.0%,7,70.0%,35.2%,2.7%,6.9%,59.5%,63.4%,49.2%,57.6%,44.7%,51.0%,1.05,F (4x)
2021,19,10,9,52.6%,24-19,55.8%,224-180,55.4%,3-4,42.9%,1,56.3%,37.5%,5.4%,5.4%,65.2%,58.3%,50.0%,55.4%,44.6%,50.0%,1.00,F (W25 Florence SC)
2020,4,1,3,25.0%,3-7,30.0%,37-50,42.5%,0-0,-,1,44.4%,12.5%,2.0%,6.1%,61.2%,56.7%,31.6%,46.9%,29.3%,38.9%,0.55,R16 (W100+H Dubai)
2019,26,16,10,61.5%,36-27,57.1%,327-278,54.0%,1-6,14.3%,1,80.0%,0.0%,3.3%,3.3%,65.0%,76.9%,42.9%,65.0%,27.7%,45.6%,0.79,W (W60 La Bisbal D'Emporda)
2018,28,21,7,75.0%,46-19,70.8%,347-272,56.1%,6-1,85.7%,2,47.4%,42.1%,5.5%,4.6%,67.9%,60.8%,40.0%,54.1%,46.0%,49.6%,1.00,W (2x)
2017,9,3,6,33.3%,8-12,40.0%,98-103,48.8%,2-1,66.7%,0,,,,,,,,,,,,QF (Hua Hin $15K)
2016,8,4,4,50.0%,9-8,52.9%,88-77,53.3%,0-1,0.0%,0,,,,,,,,,,,,SF (Anning $10K)
Career,160,104,56,65.0%,228-140,62.0%,1909-1552,55.2%,22-15,59.5%,39,67.1%,43.0%,1.8%,4.5%,68.2%,62.6%,46.9%,57.6%,47.5%,52.5%,1.12,
