Match,Result,Winners,UFEs,Ratio,Wnr/Pt,UFE/Pt,RallyWinners,RallyUFEs,RallyRatio,Rally Wnr/Pt,Rally UFE/Pt,FH Wnr/Pt,BH Wnr/Pt,vs Ratio,vs Wnr/Pt,vs UFE/Pt
2025 Guangzhou R16,L vs Cocciaretto,20,40,0.5,12.2%,24.4%,20,34,0.6,13.2%,22.4%,4.6%,7.9%,0.9,10.4%,12.2%
2025 Roland Garros Q3,L vs Sierra,12,20,0.6,10.3%,17.2%,12,18,0.7,11.1%,16.7%,8.3%,2.8%,1.3,17.2%,13.8%
2024 Hong Kong R32,W vs Inoue,25,31,0.8,18.4%,22.8%,24,29,0.8,19.4%,23.4%,8.9%,8.9%,0.6,10.3%,17.6%
2024 Hua Hin 2 R16,L vs Siegemund,31,54,0.6,13.7%,23.8%,28,48,0.6,13.3%,22.9%,9.0%,4.3%,0.7,13.7%,20.7%
2024 US Open R128,L vs Parry,34,42,0.8,21.1%,26.1%,25,35,0.7,18.4%,25.7%,12.5%,2.9%,1.3,13.7%,10.6%
2024 Paris Olympics R16,L vs Swiatek,17,31,0.5,13.8%,25.2%,16,31,0.5,13.4%,26.1%,8.4%,5.0%,0.9,17.9%,20.3%
2024 Wimbledon R128,L vs Vekic,30,29,1.0,18.2%,17.6%,23,27,0.9,15.4%,18.1%,8.7%,5.4%,1.0,16.4%,17.0%
2024 Madrid R64,L vs Swiatek,5,19,0.3,5.0%,18.8%,4,17,0.2,4.3%,18.5%,3.3%,1.1%,1.0,19.8%,20.8%
2024 Austin F,L vs Yuan,22,47,0.5,13.4%,28.7%,18,39,0.5,11.8%,25.7%,7.2%,3.3%,0.4,8.5%,22.0%
2024 Hua Hin R32,W vs Wang,22,16,1.4,28.9%,21.1%,22,15,1.5,29.7%,20.3%,16.2%,6.8%,0.2,3.9%,22.4%
2023 Guangzhou F,W vs Linette,25,15,1.7,26.6%,16.0%,23,13,1.8,25.8%,14.6%,11.2%,12.4%,0.6,9.6%,14.9%
2023 US Open R64,L vs Pera,23,37,0.6,12.1%,19.5%,15,33,0.5,9.0%,19.9%,7.2%,1.2%,0.8,16.3%,20.5%
2023 US Open R128,W vs Hruncakova,42,44,1.0,21.4%,22.4%,30,37,0.8,18.3%,22.6%,13.4%,3.7%,1.0,18.4%,17.9%
2023 Wimbledon R128,L vs Andreeva,35,45,0.8,16.4%,21.0%,29,41,0.7,14.8%,20.9%,10.7%,3.6%,0.9,10.7%,12.6%
2023 Roland Garros R128,L vs Garcia,28,35,0.8,12.9%,16.1%,23,26,0.9,12.0%,13.6%,8.9%,1.6%,0.9,12.9%,13.8%
2023 Madrid R64,W vs Andreescu,42,37,1.1,18.5%,16.3%,36,34,1.1,17.1%,16.2%,10.0%,7.1%,1.1,15.4%,14.5%
2022 US Open R32,L vs Riske Amritraj,25,44,0.6,14.2%,25.0%,22,40,0.6,13.5%,24.5%,8.0%,5.5%,0.4,7.4%,17.6%
2022 US Open R64,W vs Sakkari,35,35,1.0,16.2%,16.2%,33,23,1.4,16.9%,11.8%,13.3%,3.6%,1.0,16.2%,16.7%
2022 US Open R128,W vs Parry,26,22,1.2,20.5%,17.3%,17,18,0.9,15.5%,16.4%,10.0%,4.5%,1.1,16.5%,15.0%
2022 Wimbledon R128,L vs Niemeier,13,16,0.8,12.3%,15.1%,11,12,0.9,11.5%,12.5%,7.3%,3.1%,1.3,20.8%,16.0%
Career (30 matches),,730,1014,0.7,15.5%,21.6%,626,883,0.7,14.7%,20.7%,8.9%,4.5%,0.8,13.7%,17.1%
