Match,Result,BLR,DR+,EI,CBF,Deuce A%,Deuce SPW%,Ad A%,Ad SPW%,Deuce RPW%,Ad RPW%
2019 W15 Tabarka R16,L vs Fita Boluda,0.85,0.58,43.7,3.5,-,29.2%,-,42.1%,55.6%,33.3%
2019 W15 Tabarka R32,W vs Rusova,1.02,2.00,38.9,2.0,-,68.0%,-,72.7%,57.1%,60.0%
2019 W15 Tabarka R32,L vs Visscher,1.02,0.59,33.0,2.0,-,33.3%,-,23.8%,33.3%,50.0%
2019 W25 Nonthaburi Q1,W vs Tumthong,1.20,1.47,53.2,2.2,-,71.9%,-,65.5%,43.3%,32.0%
2019 W25 Namangan Q1,W vs Maslenkova,1.17,2.45,34.3,2.2,-,76.2%,-,61.1%,69.2%,60.0%
2019 W15 Antalya R32,L vs Milenkovic,1.01,0.75,52.1,2.0,0.0%,41.5%,0.0%,55.6%,32.5%,45.7%
2019 W15 Antalya R32,L vs Vanlangendonck,0.88,0.77,53.1,2.2,2.9%,41.2%,6.3%,37.5%,55.8%,50.0%
2018 Mumbai Q1,L vs Kuwata,0.81,0.47,36.0,2.2,0.0%,34.8%,5.6%,55.6%,37.5%,27.3%
2017 Pune $25K R32,L vs Tan,1.00,0.39,35.5,2.0,9.5%,38.1%,5.3%,42.1%,19.0%,27.8%
2017 Anning $15K R32,L vs Mu,0.99,0.68,48.1,2.0,2.9%,55.9%,3.4%,44.8%,28.1%,40.0%
2017 Aurangabad $15K R32,L vs Jain,0.77,0.20,24.4,2.0,0.0%,40.0%,0.0%,41.7%,16.7%,13.3%
2017 Cairo $15K QF,L vs Giangreco Campiz,1.01,0.58,45.8,2.9,0.0%,51.7%,3.8%,46.2%,30.4%,27.3%
2017 Cairo $15K QF,L vs Karregat,0.93,0.44,29.7,2.1,0.0%,26.9%,0.0%,44.0%,35.0%,26.3%
2017 Cairo $15K R16,W vs Mihalikova,1.24,1.33,62.8,6.3,0.0%,59.1%,0.0%,43.6%,48.6%,55.2%
2017 Sharm El Sheikh $15K R32,L vs Malmqvist,0.75,0.72,42.9,2.1,0.0%,61.5%,8.3%,62.5%,29.7%,42.9%
2017 Sharm El Sheikh $15K R32,L vs Webley Smith,1.05,0.54,39.7,2.1,0.0%,39.1%,4.8%,42.9%,29.2%,31.8%
2017 Gwalior $15K R16,L vs Kalva,0.96,0.74,56.0,2.6,3.6%,46.4%,0.0%,35.7%,50.0%,40.0%
2017 Gwalior $15K R32,W vs Banerjee,0.96,2.77,37.6,2.2,0.0%,78.9%,0.0%,82.4%,69.2%,41.7%
2016 Pune $10K F,W vs Yadav,0.98,1.43,51.2,2.4,0.0%,59.3%,0.0%,64.0%,55.2%,57.1%
2016 Pune $10K QF,W vs Bhatia,1.12,1.59,39.7,2.0,0.0%,63.0%,0.0%,50.0%,65.4%,56.5%
2019 (7 matches),,1.01,0.99,45.7,2.2,1.3%,51.0%,2.9%,51.4%,49.1%,46.3%
2018 (1 matches),,0.81,0.47,36.0,2.2,0.0%,34.8%,5.6%,55.6%,37.5%,27.3%
2017 (10 matches),,0.98,0.70,44.2,2.3,1.5%,50.2%,2.4%,47.2%,36.9%,36.9%
2016 (11 matches),,1.06,1.12,56.8,2.9,1.1%,50.1%,1.1%,54.7%,46.7%,53.5%
2015 (8 matches),,1.05,1.20,55.2,2.4,2.3%,57.8%,1.7%,61.9%,44.8%,47.5%
Career (54 matches),,1.02,0.98,56.2,2.5,1.2%,52.6%,1.8%,53.9%,44.2%,46.3%
