Match,Result,GP Conv,BP Conv,SP Conv,MP Conv,BP Saved,SP Saved,MP Saved,TB SPW,TB RPW
2019 W15 Tabarka R16,L vs Fita Boluda,67% (2/3),33% (3/9),0/0,0/0,0% (0/6),0/2,0/1,- (0/0),- (0/0)
2019 W15 Tabarka R32,W vs Rusova,78% (7/9),83% (5/6),2/2,1/1,100% (3/3),0/0,0/0,- (0/0),- (0/0)
2019 W15 Tabarka R32,L vs Visscher,- (0/0),67% (2/3),0/0,0/0,13% (1/8),0/2,0/1,- (0/0),- (0/0)
2019 W25 Nonthaburi Q1,W vs Tumthong,60% (9/15),100% (3/3),2/3,1/2,50% (1/2),0/0,0/0,- (0/0),- (0/0)
2019 W25 Namangan Q1,W vs Maslenkova,86% (6/7),100% (6/6),2/2,1/1,75% (3/4),0/0,0/0,- (0/0),- (0/0)
2019 W15 Antalya R32,L vs Milenkovic,64% (7/11),50% (3/6),1/4,0/0,50% (6/12),0/2,0/1,- (0/0),- (0/0)
2019 W15 Antalya R32,L vs Vanlangendonck,33% (2/6),40% (6/15),0/0,0/0,27% (3/11),5/7,0/1,- (0/0),- (0/0)
2018 Mumbai Q1,L vs Kuwata,75% (3/4),50% (1/2),0/0,0/0,0% (0/5),0/2,0/1,- (0/0),- (0/0)
2017 Pune $25K R32,L vs Tan,67% (2/3),- (0/0),0/0,0/0,29% (2/7),0/2,0/1,- (0/0),- (0/0)
2017 Anning $15K R32,L vs Mu,36% (5/14),67% (2/3),0/1,0/0,20% (1/5),1/3,0/1,40% (2/5),33% (2/6)
2017 Aurangabad $15K R32,L vs Jain,50% (2/4),- (0/0),0/0,0/0,38% (3/8),0/2,0/1,- (0/0),- (0/0)
2017 Cairo $15K QF,L vs Giangreco Campiz,67% (4/6),25% (1/4),0/0,0/0,38% (3/8),1/3,1/2,- (0/0),- (0/0)
2017 Cairo $15K QF,L vs Karregat,29% (2/7),50% (1/2),0/0,0/0,40% (4/10),1/3,1/2,- (0/0),- (0/0)
2017 Cairo $15K R16,W vs Mihalikova,64% (7/11),70% (7/10),2/2,1/1,57% (8/14),1/2,0/0,- (0/0),- (0/0)
2017 Sharm El Sheikh $15K R32,L vs Malmqvist,67% (6/9),50% (1/2),0/0,0/0,25% (1/4),1/3,1/2,- (0/0),- (0/0)
2017 Sharm El Sheikh $15K R32,L vs Webley Smith,40% (2/5),50% (1/2),0/0,0/0,17% (1/6),0/2,0/1,- (0/0),- (0/0)
2017 Gwalior $15K R16,L vs Kalva,40% (2/5),30% (3/10),0/0,0/0,40% (4/10),1/3,1/2,- (0/0),- (0/0)
2017 Gwalior $15K R32,W vs Banerjee,78% (7/9),45% (5/11),2/2,1/1,- (0/0),0/0,0/0,- (0/0),- (0/0)
2016 Pune $10K F,W vs Yadav,64% (7/11),60% (6/10),2/3,1/1,0% (0/3),0/0,0/0,- (0/0),- (0/0)
2016 Pune $10K QF,W vs Bhatia,86% (6/7),75% (6/8),2/2,1/1,67% (6/9),0/0,0/0,- (0/0),- (0/0)
2019 (7 matches),,64.7%,58.3%,63.6%,75.0%,37.0%,38.5%,0.0%,-,-
2018 (1 matches),,75.0%,50.0%,-,-,0.0%,0.0%,0.0%,-,-
2017 (10 matches),,53.4%,47.7%,80.0%,100.0%,37.5%,26.1%,33.3%,40.0%,33.3%
2016 (11 matches),,52.9%,62.6%,66.7%,70.0%,46.6%,70.0%,73.3%,42.9%,46.7%
2015 (8 matches),,59.4%,52.5%,73.3%,62.5%,45.5%,30.0%,40.0%,66.7%,50.0%
Career (54 matches),,56.5%,51.2%,60.0%,67.6%,44.8%,45.4%,46.3%,46.9%,42.3%
